regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4134,杉山貴博,120,0.2,4,0.0,0.2,全国,46,21,0.476,●,,35,0.229,0.2,,38,0.421,37,0.432,,
4136,江夏満,92,0.304,0,,0.304,全国,43,14,0.571,,,33,0.152,0.303,,28,0.536,33,0.485,,
4137,君島秀三,117,0.239,4,0.25,0.239,全国,58,15,0.6,,,38,0.132,0.158,,35,0.457,40,0.4,,
4138,中井俊祐,99,0.091,3,0.0,0.091,全国,29,19,0.316,,,28,0.143,0.071,,36,0.278,26,0.192,●,
4139,丹下健,103,0.136,0,,0.136,全国,28,15,0.467,,,29,0.0,0.103,,32,0.344,28,0.107,●,
4140,梶野学志,87,0.207,0,,0.207,全国,41,10,0.4,,,24,0.0,0.25,,30,0.367,30,0.333,,
4142,平野和明,104,0.269,3,0.0,0.269,全国,44,25,0.52,●,,28,0.071,0.107,,37,0.324,32,0.188,●,
4143,浦田晃嗣,94,0.096,12,0.25,0.096,全国,20,14,0.429,,,20,0.0,0.05,,33,0.152,21,0.095,●,●
4144,石塚久也,106,0.198,0,,0.198,全国,38,12,0.417,,,29,0.034,0.31,,37,0.486,35,0.343,,
4145,小澤学,100,0.2,0,,0.2,全国,26,24,0.208,,,24,0.0,0.083,,34,0.176,24,0.083,●,●
4146,柳橋宏紀,114,0.184,4,0.25,0.184,全国,40,17,0.706,,,38,0.105,0.158,,40,0.45,33,0.242,●,
4148,枝尾賢,117,0.256,9,0.111,0.256,全国,48,21,0.571,●,残す型,30,0.1,0.267,,39,0.385,43,0.558,,
4150,山田雄太,107,0.215,4,0.0,0.215,全国,38,15,0.467,,,33,0.03,0.152,,35,0.4,33,0.212,●,
4151,下河誉史,100,0.19,3,0.0,0.19,全国,38,18,0.389,,,12,0.083,0.167,,38,0.289,31,0.387,,
4152,深水慎一郎,93,0.108,4,0.0,0.108,全国,36,19,0.421,,,25,0.08,0.12,,28,0.25,32,0.25,,
4154,森安弘雅,102,0.176,16,0.125,0.176,全国,38,21,0.286,,,30,0.033,0.067,,32,0.469,33,0.091,●,
4155,長野壮志郎,107,0.168,8,0.375,0.168,全国,52,21,0.524,●,,34,0.118,0.147,,39,0.385,34,0.412,,
4156,浜野孝志,124,0.21,5,0.0,0.21,全国,51,26,0.385,●,,38,0.026,0.237,,37,0.405,38,0.263,,
4158,木場雄二郎,99,0.222,0,,0.222,全国,29,10,0.1,,,33,0.03,0.212,,37,0.27,30,0.367,,
4159,向後龍一,125,0.24,6,0.167,0.24,全国,56,23,0.565,●,,34,0.088,0.118,,43,0.512,40,0.3,,
4161,黒柳浩孝,104,0.192,3,0.0,0.192,全国,41,21,0.476,●,,32,0.156,0.219,,33,0.333,33,0.394,,
4162,竹本太樹,45,0.089,0,,0.089,全国,14,11,0.182,,,10,0.0,0.0,,13,0.462,11,0.091,,
4163,山崎裕司,119,0.185,8,0.125,0.185,全国,55,19,0.421,,,29,0.0,0.034,,45,0.422,39,0.103,●,
4164,岩永節也,85,0.165,23,0.217,0.165,全国,25,20,0.1,,,19,0.053,0.053,,29,0.276,24,0.125,●,
4166,吉田拡郎,125,0.232,0,,0.232,全国,64,13,0.846,,,40,0.1,0.275,●,38,0.474,45,0.422,,
4167,片岡秀樹,100,0.22,5,0.0,0.22,全国,28,19,0.105,,,37,0.054,0.027,,29,0.379,34,0.088,●,
4168,石野貴之,104,0.173,4,0.5,0.173,全国,59,17,0.529,,,27,0.074,0.259,,45,0.644,38,0.395,,
4169,多田有佑,95,0.084,0,,0.084,全国,28,21,0.286,,,27,0.037,0.037,,32,0.156,27,0.074,●,●
4171,榎幸司,126,0.23,35,0.086,0.086,当地,61,19,0.421,,,46,0.109,0.261,●,38,0.368,49,0.449,,
4172,森定晃史,127,0.244,13,0.077,0.244,全国,57,26,0.615,●,残す型,39,0.077,0.282,,41,0.585,41,0.366,,
4173,岡谷健吾,114,0.149,13,0.077,0.149,全国,33,14,0.429,,,29,0.172,0.103,,37,0.243,30,0.367,,●
4174,赤坂俊輔,109,0.229,23,0.217,0.229,全国,68,23,0.261,●,飛ぶ型,11,0.091,0.091,,41,0.439,39,0.513,,
4175,川尻泰輔,98,0.204,0,,0.204,全国,38,9,0.444,,,26,0.192,0.115,,32,0.5,27,0.296,,
4176,樋口喜彦,68,0.147,3,0.333,0.147,全国,16,14,0.143,,,13,0.0,0.0,,25,0.2,16,0.0,●,●
4177,萬正嗣,83,0.133,0,,0.133,全国,27,11,0.364,,,31,0.032,0.097,,21,0.238,28,0.143,●,●
4179,広次修,118,0.305,7,0.286,0.305,全国,43,20,0.25,●,飛ぶ型,35,0.086,0.257,,40,0.525,38,0.395,,
4180,上野秀和,112,0.223,3,0.333,0.223,全国,42,17,0.353,,,31,0.032,0.258,,37,0.351,36,0.306,,
4181,花本夏樹,85,0.129,5,0.2,0.129,全国,23,17,0.294,,,10,0.1,0.2,,32,0.062,22,0.227,●,●
4182,吉田和仁,116,0.19,4,0.25,0.19,全国,38,23,0.391,,,31,0.0,0.097,,35,0.429,34,0.118,●,
4183,宇野弥生,98,0.143,6,0.0,0.143,全国,32,6,0.333,,,34,0.029,0.088,,29,0.138,32,0.156,●,●
4184,渡邊雄一郎,96,0.312,3,0.667,0.312,全国,48,11,0.545,,,23,0.087,0.435,,29,0.724,28,0.643,,
4186,小川時光,92,0.098,0,,0.098,全国,26,18,0.333,,,22,0.0,0.045,,32,0.062,23,0.043,●,●
4188,久田敏之,112,0.179,9,0.444,0.179,全国,55,12,0.5,,,31,0.129,0.29,,39,0.615,39,0.667,,
4189,川上剛,113,0.257,0,,0.257,全国,61,22,0.227,●,飛ぶ型,24,0.042,0.333,,35,0.371,42,0.524,,
4190,長嶋万記,67,0.269,0,,0.269,全国,30,8,0.5,,,18,0.111,0.222,,25,0.6,21,0.476,,
4191,赤羽克也,96,0.208,3,0.333,0.208,全国,43,14,0.429,,,26,0.154,0.115,,31,0.581,32,0.344,,
4193,郷原章平,123,0.203,4,0.0,0.203,全国,52,17,0.412,,,34,0.059,0.118,,42,0.31,39,0.205,●,
4195,前川守嗣,100,0.14,5,0.0,0.14,全国,33,21,0.095,,,30,0.1,0.067,,37,0.27,29,0.31,,
4196,田中太一郎,112,0.125,8,0.25,0.125,全国,26,14,0.286,,,29,0.0,0.069,,40,0.225,28,0.071,●,●
4197,渥美卓郎,94,0.074,0,,0.074,全国,29,19,0.211,,,21,0.0,0.143,,37,0.135,26,0.154,●,●
4199,北川潤二,77,0.221,0,,0.221,全国,68,17,0.529,,,,,,,41,0.439,42,0.619,,
4200,早川尚人,104,0.125,0,,0.125,全国,31,20,0.2,,,30,0.067,0.2,,35,0.2,28,0.286,,●
4201,佐竹友樹,96,0.177,0,,0.177,全国,27,18,0.222,,,27,0.074,0.111,,34,0.441,27,0.148,●,
4202,浮田圭浩,98,0.153,7,0.0,0.153,全国,28,15,0.333,,,32,0.031,0.094,,35,0.171,32,0.156,●,●
4203,小倉康典,93,0.118,0,,0.118,全国,28,19,0.263,,,28,0.071,0.143,,33,0.182,26,0.231,●,●
4204,柴田大輔,96,0.083,0,,0.083,全国,27,17,0.471,,,29,0.034,0.069,,34,0.265,28,0.143,●,
4205,山口剛,98,0.214,0,,0.214,全国,51,11,0.545,,,33,0.152,0.212,,29,0.724,36,0.444,,
4207,松下一也,106,0.16,0,,0.16,全国,49,20,0.4,●,,38,0.132,0.158,,36,0.306,41,0.415,,
4208,三浦永理,118,0.288,6,0.333,0.288,全国,63,14,0.5,,,34,0.118,0.147,,41,0.756,36,0.417,,
4209,藤田竜弘,107,0.262,5,0.4,0.262,全国,45,23,0.348,●,飛ぶ型,30,0.0,0.267,,39,0.385,35,0.343,,
4210,松村康太,112,0.375,0,,0.375,全国,49,25,0.48,●,,30,0.1,0.233,,36,0.444,37,0.514,,
4211,村田敦,102,0.137,6,0.0,0.137,全国,35,25,0.32,,,39,0.026,0.103,,38,0.263,26,0.115,●,
4213,重富伸也,128,0.086,17,0.118,0.086,全国,15,13,0.385,,,65,0.077,0.062,●,41,0.39,45,0.289,,
4214,林祐介,99,0.253,5,0.4,0.253,全国,41,14,0.429,,,29,0.103,0.241,,35,0.286,34,0.353,,
4215,吉島祥之,129,0.202,8,0.125,0.202,全国,53,27,0.296,●,飛ぶ型,42,0.119,0.262,●,38,0.605,49,0.388,,
4216,星栄爾,124,0.185,10,0.0,0.185,全国,44,19,0.684,,,39,0.051,0.128,,44,0.341,33,0.182,●,
4218,吉川喜継,98,0.214,0,,0.214,全国,53,13,0.538,,,2,0.0,0.5,,40,0.5,45,0.556,,
4219,本岡勝利,102,0.176,2,0.5,0.176,全国,17,13,0.154,,,23,0.043,0.13,,41,0.22,21,0.19,●,●
4220,深川和仁,102,0.108,4,0.25,0.108,全国,28,6,0.167,,,22,0.045,0.091,,33,0.242,29,0.172,●,●
4224,大橋栄里佳,106,0.236,5,0.0,0.236,全国,34,18,0.333,,,34,0.147,0.118,,35,0.343,36,0.278,,
4225,土屋千明,83,0.217,0,,0.217,全国,39,16,0.688,,,26,0.115,0.154,,27,0.333,33,0.364,,
4226,村田浩司,104,0.135,5,0.2,0.135,全国,33,17,0.353,,,29,0.069,0.034,,40,0.25,28,0.143,●,
4227,安達裕樹,109,0.193,8,0.25,0.193,全国,45,17,0.471,,,31,0.065,0.226,,39,0.385,35,0.314,,
4228,吉田慎二郎,120,0.275,0,,0.275,全国,48,20,0.5,●,,41,0.122,0.293,●,32,0.344,42,0.476,,
4229,市川美宏,81,0.21,3,0.0,0.21,全国,25,19,0.211,,,25,0.04,0.24,,31,0.226,25,0.28,,●
4230,濱崎直矢,91,0.209,0,,0.209,全国,33,8,0.5,,,30,0.1,0.267,,32,0.469,30,0.467,,
4231,鈴木裕隆,120,0.217,3,0.333,0.217,全国,44,29,0.414,●,,34,0.088,0.206,,41,0.366,35,0.314,,
4232,笠雅雄,100,0.17,10,0.4,0.17,全国,28,17,0.235,,,26,0.077,0.154,,36,0.444,29,0.276,,
4233,亀山雅幸,124,0.234,0,,0.234,全国,49,20,0.35,●,飛ぶ型,38,0.079,0.316,,44,0.455,42,0.429,,
4234,野相弘司,90,0.189,0,,0.189,全国,23,10,0.5,,,25,0.0,0.04,,35,0.2,23,0.043,●,●
4236,松村敏,121,0.38,4,0.75,0.38,全国,76,17,0.588,,,30,0.133,0.367,,40,0.775,38,0.605,,
4237,大峯豊,116,0.259,3,0.667,0.259,全国,62,19,0.474,,,29,0.103,0.241,,39,0.513,41,0.463,,
4238,毒島誠,68,0.338,3,0.333,0.338,全国,58,8,0.25,,,10,0.0,0.3,,27,0.778,29,0.759,,
4239,竹田辰也,110,0.145,0,,0.145,全国,58,16,0.75,,,30,0.033,0.133,,34,0.559,39,0.256,,
4240,今井裕梨,99,0.212,8,0.125,0.212,全国,43,19,0.474,,,30,0.133,0.067,,34,0.471,35,0.286,,
4241,大串重幸,115,0.235,24,0.083,0.235,全国,41,19,0.421,,,34,0.118,0.235,,40,0.45,36,0.361,,
4243,西村歩,101,0.188,11,0.0,0.188,全国,40,19,0.474,,,34,0.147,0.118,,37,0.432,31,0.258,,
4244,鈴木成美,63,0.048,0,,0.048,全国,16,9,0.333,,,20,0.0,0.05,,27,0.148,18,0.056,●,●
4245,高橋直哉,95,0.126,6,0.0,0.126,全国,28,19,0.316,,,33,0.061,0.152,,31,0.161,31,0.258,,●
4246,喜多那由夏,100,0.1,4,0.0,0.1,全国,33,26,0.269,,,28,0.0,0.036,,35,0.2,29,0.069,●,●
4247,齊藤優,99,0.232,5,0.2,0.232,全国,29,18,0.444,,,27,0.074,0.148,,34,0.441,29,0.207,●,
4248,岡本大,100,0.17,16,0.125,0.17,全国,23,16,0.438,,,20,0.05,0.15,,37,0.27,22,0.227,●,
4251,川崎誠志,111,0.144,6,0.333,0.144,全国,26,17,0.529,,,34,0.029,0.176,,45,0.333,28,0.179,●,
4252,松下哲也,112,0.205,5,0.2,0.205,全国,29,20,0.3,,,34,0.029,0.118,,37,0.378,27,0.074,●,
4253,西川真人,111,0.198,8,0.375,0.198,全国,29,15,0.4,,,23,0.0,0.043,,40,0.225,24,0.083,●,●
4254,川島圭司,93,0.204,4,0.25,0.204,全国,36,15,0.533,,,27,0.037,0.259,,32,0.281,29,0.31,,
4256,渡辺浩司,116,0.319,2,0.0,0.319,全国,49,17,0.765,,,42,0.214,0.262,●,35,0.6,44,0.5,,
4257,古川健,93,0.129,6,0.167,0.129,全国,26,14,0.357,,,26,0.038,0.038,,30,0.4,23,0.13,●,
4258,関根彰人,95,0.126,5,0.2,0.126,全国,29,19,0.421,,,26,0.038,0.192,,30,0.167,26,0.269,,●
4259,真庭明志,120,0.258,27,0.259,0.259,当地,54,21,0.571,●,残す型,34,0.029,0.265,,40,0.425,37,0.324,,
4260,中越博紀,125,0.136,3,0.0,0.136,全国,41,17,0.647,,,42,0.119,0.143,●,44,0.364,38,0.263,,
4261,岡祐臣,128,0.227,10,0.3,0.227,全国,60,18,0.556,,,44,0.159,0.182,●,39,0.41,48,0.396,,
4262,馬場貴也,122,0.197,7,0.143,0.197,全国,64,16,0.188,,,39,0.103,0.256,,38,0.474,44,0.364,,
4263,武重雄介,99,0.141,4,0.0,0.141,全国,33,12,0.417,,,34,0.059,0.0,,30,0.333,32,0.062,●,
4264,長尾章平,123,0.252,8,0.125,0.252,全国,63,20,0.3,●,飛ぶ型,33,0.212,0.212,,33,0.667,41,0.561,,
4266,長田頼宗,108,0.213,0,,0.213,全国,57,11,0.455,,,30,0.133,0.167,,35,0.457,35,0.343,,
4268,和合俊介,50,0.14,0,,0.14,全国,10,8,0.0,,,14,0.071,0.0,,18,0.222,14,0.143,,●
4269,杉山裕也,120,0.217,5,0.2,0.217,全国,60,22,0.636,●,残す型,33,0.091,0.242,,41,0.61,44,0.409,,
4270,岸本雄貴,96,0.167,4,0.25,0.167,全国,29,12,0.5,,,27,0.148,0.074,,33,0.273,25,0.24,●,
4271,川崎公靖,100,0.17,0,,0.17,全国,27,21,0.381,,,19,0.105,0.053,,35,0.343,23,0.261,,
4272,大場広孝,101,0.178,3,0.0,0.178,全国,25,18,0.556,,,32,0.062,0.156,,33,0.303,29,0.241,●,
4273,佐藤旭,106,0.198,0,,0.198,全国,32,16,0.25,,,36,0.028,0.083,,39,0.333,33,0.182,●,
4274,長畑友輔,93,0.194,0,,0.194,全国,24,17,0.412,,,30,0.033,0.067,,31,0.29,26,0.154,●,
4275,菅野はやか,68,0.059,0,,0.059,全国,20,18,0.167,,,19,0.053,0.0,,25,0.08,20,0.15,●,●
4276,鈴木勝博,111,0.171,3,0.667,0.171,全国,45,18,0.333,,,34,0.147,0.176,,32,0.562,41,0.366,,
4277,金田大輔,100,0.14,0,,0.14,全国,27,11,0.364,,,31,0.032,0.065,,30,0.333,28,0.179,●,
4278,藤岡俊介,126,0.19,7,0.429,0.19,全国,65,10,0.6,,,36,0.25,0.111,,39,0.359,44,0.455,,
4281,大澤大夢,92,0.207,0,,0.207,全国,29,13,0.462,,,22,0.0,0.136,,34,0.353,25,0.2,●,
4283,石井裕美,84,0.131,0,,0.131,全国,26,24,0.167,,,24,0.042,0.167,,30,0.133,21,0.238,●,●
4286,平田さやか,132,0.197,15,0.133,0.197,全国,57,33,0.697,●,残す型,35,0.086,0.143,,42,0.405,43,0.326,,
4287,今井貴士,120,0.233,5,0.0,0.233,全国,54,20,0.6,●,残す型,45,0.178,0.267,●,36,0.333,45,0.444,,
4288,永田啓二,121,0.207,7,0.571,0.207,全国,72,21,0.619,●,残す型,36,0.139,0.389,,40,0.675,37,0.649,,
4289,落合直子,109,0.202,6,0.5,0.202,全国,46,16,0.5,,,30,0.0,0.2,,37,0.351,31,0.226,●,
4290,稲田浩二,110,0.236,2,0.5,0.236,全国,53,21,0.429,●,,35,0.029,0.257,,37,0.541,34,0.353,,
4292,麻生慎介,120,0.258,8,0.0,0.258,全国,57,22,0.455,●,,31,0.226,0.097,,38,0.553,40,0.425,,
4293,鈴木智啓,116,0.155,13,0.077,0.155,全国,43,27,0.481,●,,41,0.049,0.146,●,36,0.361,39,0.256,,
4294,古賀繁輝,109,0.22,4,0.0,0.22,全国,54,18,0.333,,,34,0.118,0.176,,30,0.567,36,0.5,,
4295,小坂尚哉,129,0.264,0,,0.264,全国,70,15,0.467,,,36,0.111,0.361,,47,0.596,42,0.548,,
4296,岡崎恭裕,83,0.217,0,,0.217,全国,41,12,0.667,,,22,0.227,0.182,,27,0.407,26,0.462,,
4297,山田哲也,118,0.169,0,,0.169,全国,52,15,0.6,,,32,0.031,0.25,,39,0.513,38,0.421,,
4298,宮下元胤,114,0.272,4,0.25,0.272,全国,53,28,0.5,●,,29,0.207,0.207,,37,0.378,36,0.5,,
4299,中島浩哉,90,0.178,18,0.0,0.178,全国,20,14,0.286,,,24,0.042,0.083,,36,0.333,22,0.136,●,
4300,加藤綾,105,0.2,14,0.286,0.2,全国,38,20,0.55,,,29,0.034,0.172,,35,0.343,32,0.188,●,
4301,関裕也,77,0.169,7,0.143,0.169,全国,26,15,0.533,,,8,0.0,0.125,,32,0.469,25,0.32,,
4302,西野翔太,80,0.15,5,0.0,0.15,全国,62,14,0.357,,,1,0.0,0.0,,39,0.487,33,0.697,,
4303,牧原崇,96,0.188,2,1.0,0.188,全国,32,17,0.471,,,27,0.0,0.148,,32,0.281,31,0.161,●,
4305,金子拓矢,112,0.232,9,0.333,0.232,全国,57,13,0.615,,,38,0.237,0.263,,31,0.742,42,0.571,,
4306,畔柳俊吾,90,0.167,0,,0.167,全国,33,26,0.346,,,25,0.04,0.0,,31,0.355,30,0.1,●,
4308,河村了,110,0.327,4,0.25,0.327,全国,62,15,0.333,,,33,0.091,0.394,,37,0.595,37,0.568,,
4311,岡村仁,120,0.208,0,,0.208,全国,67,18,0.444,,,39,0.179,0.205,,33,0.455,44,0.477,,
4313,西村美智子,94,0.181,0,,0.181,全国,33,12,0.583,,,37,0.054,0.216,,27,0.333,36,0.25,,
4314,青木幸太郎,106,0.151,0,,0.151,全国,46,14,0.5,,,36,0.028,0.167,,32,0.281,38,0.316,,
4315,山崎昂介,100,0.16,20,0.25,0.16,全国,26,15,0.2,,,26,0.038,0.0,,38,0.395,25,0.04,●,
4317,木村紗友希,97,0.113,0,,0.113,全国,29,13,0.308,,,25,0.0,0.12,,36,0.222,27,0.148,●,●
4318,桑原将光,108,0.315,5,0.0,0.315,全国,40,19,0.316,,,36,0.056,0.25,,33,0.515,34,0.324,,
4319,三宅潤,128,0.227,0,,0.227,全国,45,21,0.476,●,,39,0.128,0.154,,51,0.471,39,0.282,,
4320,峰竜太,79,0.329,4,0.25,0.329,全国,53,9,0.444,,,23,0.087,0.522,,28,0.643,29,0.655,,
4323,山田佑樹,100,0.19,5,0.2,0.19,全国,30,12,0.667,,,30,0.0,0.367,,34,0.412,29,0.345,,
4324,海野康志郎,95,0.126,0,,0.126,全国,81,19,0.474,,,16,0.188,0.188,,48,0.542,45,0.578,,
4325,新出浩司,86,0.221,0,,0.221,全国,27,19,0.158,,,30,0.033,0.133,,29,0.345,26,0.154,●,
4327,加藤翔,102,0.206,3,0.333,0.206,全国,28,19,0.421,,,27,0.037,0.148,,32,0.25,29,0.172,●,
4329,小松卓司,108,0.222,12,0.25,0.222,全国,28,18,0.667,,,28,0.0,0.143,,36,0.25,28,0.107,●,
4330,奈須啓太,110,0.209,0,,0.209,全国,49,16,0.438,,,28,0.0,0.143,,38,0.632,37,0.162,●,
4331,三好勇人,109,0.202,5,0.0,0.202,全国,46,13,0.385,,,23,0.043,0.13,,39,0.308,32,0.312,,
4332,村上彰一,86,0.151,4,0.25,0.151,全国,21,16,0.438,,,27,0.074,0.111,,28,0.214,23,0.174,●,●
4335,若林将,111,0.234,5,0.0,0.234,全国,61,17,0.529,,,39,0.179,0.179,,31,0.613,40,0.425,,
4336,松田竜馬,109,0.11,4,0.5,0.11,全国,33,12,0.333,,,38,0.105,0.079,,34,0.206,37,0.189,●,●
4337,平本真之,125,0.224,4,0.25,0.224,全国,61,17,0.647,,,27,0.074,0.296,,47,0.638,40,0.475,,
4339,平瀬城啓,91,0.22,7,0.286,0.22,全国,30,21,0.238,,,23,0.043,0.174,,36,0.139,25,0.16,●,●
4340,土性雅也,34,0.029,0,,0.029,全国,4,3,0.333,,,11,0.091,0.0,,10,0.1,9,0.111,,
4342,谷野錬志,106,0.236,6,0.0,0.236,全国,40,10,0.4,,,30,0.067,0.133,,29,0.586,33,0.333,,
4343,村岡賢,92,0.163,3,0.0,0.163,全国,28,20,0.3,,,24,0.0,0.083,,34,0.294,29,0.138,●,
4344,新田雄史,106,0.217,7,0.286,0.217,全国,51,15,0.667,,,30,0.067,0.267,,31,0.581,37,0.514,,
4345,西舘健,119,0.16,3,0.0,0.16,全国,47,24,0.542,●,,43,0.233,0.047,●,34,0.382,44,0.273,,
4346,前田健太郎,113,0.124,0,,0.124,全国,33,16,0.188,,,43,0.047,0.186,●,36,0.306,37,0.189,●,
4347,魚谷香織,101,0.238,5,0.0,0.238,全国,45,17,0.471,,,34,0.059,0.324,,31,0.419,38,0.368,,
4348,宮崎奨,118,0.246,3,0.0,0.246,全国,45,24,0.5,●,,37,0.081,0.216,,36,0.472,38,0.316,,
4349,犬童千秋,90,0.089,6,0.0,0.089,全国,18,12,0.417,,,21,0.048,0.143,,35,0.171,23,0.217,●,●
4350,篠崎元志,113,0.221,6,0.167,0.221,全国,68,10,0.7,,,27,0.074,0.333,,42,0.476,40,0.55,,
4351,里岡右貴,124,0.274,4,0.25,0.274,全国,78,26,0.423,●,,49,0.122,0.265,●,36,0.667,56,0.482,,
4352,下條雄太郎,87,0.241,22,0.136,0.241,全国,46,13,0.538,,,30,0.1,0.233,,23,0.565,33,0.394,,
4355,小川広大,60,0.05,5,0.0,0.05,全国,14,11,0.182,,,24,0.0,0.042,,20,0.05,20,0.05,●,●
4356,長岡良也,109,0.193,4,0.0,0.193,全国,43,11,0.545,,,24,0.0,0.083,,35,0.543,34,0.206,●,
4357,田中和也,108,0.269,3,0.0,0.269,全国,61,23,0.609,●,残す型,29,0.103,0.241,,39,0.821,45,0.444,,
4358,松本庸平,86,0.105,0,,0.105,全国,27,20,0.45,,,20,0.0,0.05,,30,0.2,28,0.071,●,●
4359,横川聖志,89,0.202,5,0.0,0.202,全国,37,21,0.429,,,30,0.1,0.167,,31,0.355,31,0.355,,
4360,庄司孝輔,113,0.212,0,,0.212,全国,39,19,0.263,,,36,0.167,0.278,,39,0.41,35,0.486,,
4361,柳生泰二,104,0.231,0,,0.231,全国,57,11,0.455,,,32,0.188,0.188,,30,0.567,41,0.512,,
4362,土屋智則,84,0.25,0,,0.25,全国,53,24,0.5,●,,20,0.05,0.35,,29,0.517,31,0.452,,
4363,大野芳顕,131,0.29,4,0.25,0.29,全国,47,19,0.526,,,41,0.024,0.341,●,42,0.333,42,0.429,,
4364,池永太,111,0.162,3,0.333,0.162,全国,53,16,0.625,,,31,0.194,0.161,,36,0.306,36,0.444,,
4365,盛本真輔,103,0.117,4,0.0,0.117,全国,47,23,0.348,●,飛ぶ型,33,0.0,0.182,,36,0.389,34,0.176,●,
4366,前沢丈史,128,0.297,10,0.3,0.297,全国,63,20,0.45,●,,33,0.091,0.212,,47,0.617,40,0.375,,
4367,山口修路,90,0.244,0,,0.244,全国,22,16,0.375,,,24,0.042,0.208,,29,0.31,25,0.28,,
4368,山口隆史,85,0.082,0,,0.082,全国,22,14,0.286,,,33,0.03,0.061,,31,0.161,22,0.091,●,●
4369,丹下将,132,0.197,0,,0.197,全国,52,24,0.458,●,,39,0.077,0.128,,38,0.526,45,0.244,●,
4370,山口達也,91,0.198,5,0.2,0.198,全国,64,21,0.333,●,飛ぶ型,24,0.125,0.042,,36,0.472,37,0.514,,
4371,西山貴浩,95,0.158,3,1.0,0.158,全国,42,10,0.6,,,26,0.077,0.192,,33,0.394,31,0.355,,
4372,原田佑実,90,0.2,14,0.143,0.2,全国,37,10,0.2,,,28,0.071,0.214,,33,0.303,23,0.261,,
4373,若狭奈美子,115,0.296,3,0.333,0.296,全国,63,24,0.583,●,残す型,39,0.103,0.256,,30,0.367,42,0.405,,
4374,永田義紘,105,0.152,2,0.0,0.152,全国,27,16,0.312,,,29,0.034,0.138,,37,0.135,31,0.226,●,●
4375,照屋厚仁,125,0.232,8,0.25,0.232,全国,53,19,0.632,,,38,0.053,0.316,,40,0.35,44,0.432,,
4376,藤田靖弘,137,0.182,6,0.167,0.182,全国,50,17,0.235,,,50,0.1,0.14,●,43,0.326,48,0.271,,
4377,濱本優一,127,0.252,0,,0.252,全国,55,17,0.471,,,44,0.091,0.318,●,42,0.5,41,0.439,,
4379,桑島和宏,121,0.215,11,0.091,0.215,全国,51,22,0.409,●,,36,0.139,0.222,,44,0.409,38,0.368,,
4380,鈴木峻佑,104,0.096,0,,0.096,全国,32,12,0.25,,,32,0.062,0.062,,36,0.194,30,0.167,●,●
4381,田路朋史,109,0.156,6,0.167,0.156,全国,49,20,0.45,●,,25,0.04,0.12,,42,0.357,32,0.219,●,
4382,高山智至,109,0.257,3,0.333,0.257,全国,26,18,0.333,,,23,0.043,0.261,,36,0.222,32,0.281,,●
4383,竹田吉行,107,0.215,0,,0.215,全国,44,28,0.607,●,残す型,33,0.061,0.091,,35,0.4,32,0.156,●,
4384,鶴本崇文,115,0.252,4,0.75,0.252,全国,58,22,0.545,●,,33,0.061,0.091,,38,0.605,40,0.2,●,
4385,鈴木祐美子,52,0.096,3,0.0,0.096,全国,12,11,0.182,,,11,0.0,0.182,,20,0.05,14,0.286,,●
4387,平山智加,125,0.256,6,0.167,0.256,全国,62,23,0.435,●,,32,0.062,0.344,,42,0.476,34,0.412,,
4388,是澤孝宏,140,0.257,4,0.25,0.257,全国,51,21,0.476,●,,43,0.07,0.116,●,45,0.578,46,0.261,,
4389,伊藤喜智,104,0.212,2,0.0,0.212,全国,35,19,0.263,,,34,0.118,0.029,,37,0.459,31,0.129,●,
4390,松本弓雄,109,0.138,0,,0.138,全国,28,21,0.095,,,28,0.0,0.107,,39,0.308,29,0.172,●,
4391,松田祐季,113,0.186,5,0.0,0.186,全国,58,14,0.571,,,32,0.094,0.094,,39,0.513,39,0.333,,
4393,田中孝明,89,0.135,2,0.0,0.135,全国,23,11,0.273,,,30,0.0,0.1,,29,0.207,30,0.133,●,●
4394,永嶋裕一,109,0.321,0,,0.321,全国,42,21,0.429,●,,32,0.125,0.188,,35,0.514,34,0.382,,
4395,下河雅史,116,0.155,0,,0.155,全国,36,18,0.333,,,32,0.031,0.062,,38,0.263,32,0.125,●,
4396,大田直弥,107,0.178,0,,0.178,全国,36,22,0.318,,,31,0.0,0.226,,34,0.176,32,0.281,,●
4397,西村拓也,122,0.172,0,,0.172,全国,63,12,0.417,,,27,0.185,0.074,,46,0.63,39,0.385,,
4398,船岡洋一郎,132,0.159,4,0.0,0.159,全国,59,9,0.556,,,40,0.1,0.1,●,43,0.442,41,0.268,,
4400,加藤奈月,90,0.211,0,,0.211,全国,27,23,0.435,,,30,0.033,0.167,,27,0.222,27,0.296,,●
4401,小林泰,106,0.179,9,0.111,0.179,全国,43,14,0.5,,,32,0.062,0.156,,35,0.371,32,0.281,,
4402,乙藤智史,104,0.173,11,0.182,0.173,全国,49,16,0.5,,,36,0.056,0.139,,36,0.417,37,0.216,●,
4403,木下大將,113,0.221,4,0.0,0.221,全国,40,11,0.545,,,30,0.033,0.233,,38,0.605,32,0.281,,
