date,race,combo,odds
2026-04-24,1,1-2-3,11.0
2026-04-24,1,1-2-4,4.8
2026-04-24,1,1-2-5,5.3
2026-04-24,1,1-2-6,53.4
2026-04-24,1,1-3-2,21.8
2026-04-24,1,1-3-4,28.8
2026-04-24,1,1-3-5,26.5
2026-04-24,1,1-3-6,150.7
2026-04-24,1,1-4-2,10.7
2026-04-24,1,1-4-3,35.1
2026-04-24,1,1-4-5,12.1
2026-04-24,1,1-4-6,63.7
2026-04-24,1,1-5-2,10.1
2026-04-24,1,1-5-3,26.9
2026-04-24,1,1-5-4,15.6
2026-04-24,1,1-5-6,41.9
2026-04-24,1,1-6-2,188.1
2026-04-24,1,1-6-3,289.0
2026-04-24,1,1-6-4,209.9
2026-04-24,1,1-6-5,178.9
2026-04-24,1,2-1-3,201.8
2026-04-24,1,2-1-4,72.4
2026-04-24,1,2-1-5,72.7
2026-04-24,1,2-1-6,337.9
2026-04-24,1,2-3-1,570.7
2026-04-24,1,2-3-4,963.4
2026-04-24,1,2-3-5,917.8
2026-04-24,1,2-3-6,2156.0
2026-04-24,1,2-4-1,226.7
2026-04-24,1,2-4-3,1061.0
2026-04-24,1,2-4-5,378.4
2026-04-24,1,2-4-6,1151.0
2026-04-24,1,2-5-1,207.3
2026-04-24,1,2-5-3,767.4
2026-04-24,1,2-5-4,372.1
2026-04-24,1,2-5-6,1006.0
2026-04-24,1,2-6-1,1069.0
2026-04-24,1,2-6-3,1719.0
2026-04-24,1,2-6-4,1257.0
2026-04-24,1,2-6-5,1526.0
2026-04-24,1,3-1-2,445.3
2026-04-24,1,3-1-4,656.2
2026-04-24,1,3-1-5,561.3
2026-04-24,1,3-1-6,1429.0
2026-04-24,1,3-2-1,843.7
2026-04-24,1,3-2-4,1476.0
2026-04-24,1,3-2-5,1331.0
2026-04-24,1,3-2-6,2716.0
2026-04-24,1,3-4-1,1151.0
2026-04-24,1,3-4-2,2122.0
2026-04-24,1,3-4-5,2226.0
2026-04-24,1,3-4-6,2612.0
2026-04-24,1,3-5-1,828.3
2026-04-24,1,3-5-2,1968.0
2026-04-24,1,3-5-4,2425.0
2026-04-24,1,3-5-6,2612.0
2026-04-24,1,3-6-1,2226.0
2026-04-24,1,3-6-2,3995.0
2026-04-24,1,3-6-4,2953.0
2026-04-24,1,3-6-5,2890.0
2026-04-24,1,4-1-2,84.5
2026-04-24,1,4-1-3,345.6
2026-04-24,1,4-1-5,62.6
2026-04-24,1,4-1-6,200.0
2026-04-24,1,4-2-1,188.9
2026-04-24,1,4-2-3,977.3
2026-04-24,1,4-2-5,324.9
2026-04-24,1,4-2-6,700.2
2026-04-24,1,4-3-1,930.4
2026-04-24,1,4-3-2,1860.0
2026-04-24,1,4-3-5,1698.0
2026-04-24,1,4-3-6,2515.0
2026-04-24,1,4-5-1,89.6
2026-04-24,1,4-5-2,192.1
2026-04-24,1,4-5-3,595.8
2026-04-24,1,4-5-6,249.7
2026-04-24,1,4-6-1,653.1
2026-04-24,1,4-6-2,917.8
2026-04-24,1,4-6-3,1677.0
2026-04-24,1,4-6-5,823.3
2026-04-24,1,5-1-2,59.7
2026-04-24,1,5-1-3,161.9
2026-04-24,1,5-1-4,68.7
2026-04-24,1,5-1-6,143.1
2026-04-24,1,5-2-1,153.4
2026-04-24,1,5-2-3,746.4
2026-04-24,1,5-2-4,331.3
2026-04-24,1,5-2-6,520.4
2026-04-24,1,5-3-1,573.1
2026-04-24,1,5-3-2,1257.0
2026-04-24,1,5-3-4,1212.0
2026-04-24,1,5-3-6,2425.0
2026-04-24,1,5-4-1,114.2
2026-04-24,1,5-4-2,252.9
2026-04-24,1,5-4-3,799.0
2026-04-24,1,5-4-6,399.5
2026-04-24,1,5-6-1,466.8
2026-04-24,1,5-6-2,763.1
2026-04-24,1,5-6-3,1787.0
2026-04-24,1,5-6-4,865.2
2026-04-24,1,6-1-2,930.4
2026-04-24,1,6-1-3,1543.0
2026-04-24,1,6-1-4,1561.0
2026-04-24,1,6-1-5,1345.0
2026-04-24,1,6-2-1,1429.0
2026-04-24,1,6-2-3,4851.0
2026-04-24,1,6-2-4,2469.0
2026-04-24,1,6-2-5,2953.0
2026-04-24,1,6-3-1,2772.0
2026-04-24,1,6-3-2,6792.0
2026-04-24,1,6-3-4,4684.0
2026-04-24,1,6-3-5,3773.0
2026-04-24,1,6-4-1,1860.0
2026-04-24,1,6-4-2,2425.0
2026-04-24,1,6-4-3,3995.0
2026-04-24,1,6-4-5,2772.0
2026-04-24,1,6-5-1,1940.0
2026-04-24,1,6-5-2,2226.0
2026-04-24,1,6-5-3,3773.0
2026-04-24,1,6-5-4,3159.0
2026-04-24,2,1-2-3,14.5
2026-04-24,2,1-2-4,16.7
2026-04-24,2,1-2-5,34.6
2026-04-24,2,1-2-6,15.0
2026-04-24,2,1-3-2,20.6
2026-04-24,2,1-3-4,20.2
2026-04-24,2,1-3-5,30.9
2026-04-24,2,1-3-6,15.6
2026-04-24,2,1-4-2,33.1
2026-04-24,2,1-4-3,42.6
2026-04-24,2,1-4-5,65.7
2026-04-24,2,1-4-6,32.4
2026-04-24,2,1-5-2,59.4
2026-04-24,2,1-5-3,76.9
2026-04-24,2,1-5-4,86.2
2026-04-24,2,1-5-6,56.0
2026-04-24,2,1-6-2,20.8
2026-04-24,2,1-6-3,23.9
2026-04-24,2,1-6-4,37.1
2026-04-24,2,1-6-5,53.8
2026-04-24,2,2-1-3,59.1
2026-04-24,2,2-1-4,55.7
2026-04-24,2,2-1-5,85.5
2026-04-24,2,2-1-6,48.0
2026-04-24,2,2-3-1,138.5
2026-04-24,2,2-3-4,218.0
2026-04-24,2,2-3-5,263.5
2026-04-24,2,2-3-6,155.9
2026-04-24,2,2-4-1,129.8
2026-04-24,2,2-4-3,230.5
2026-04-24,2,2-4-5,253.4
2026-04-24,2,2-4-6,143.6
2026-04-24,2,2-5-1,224.4
2026-04-24,2,2-5-3,374.6
2026-04-24,2,2-5-4,313.8
2026-04-24,2,2-5-6,277.3
2026-04-24,2,2-6-1,93.9
2026-04-24,2,2-6-3,181.0
2026-04-24,2,2-6-4,178.9
2026-04-24,2,2-6-5,280.9
2026-04-24,2,3-1-2,101.0
2026-04-24,2,3-1-4,101.9
2026-04-24,2,3-1-5,121.3
2026-04-24,2,3-1-6,61.9
2026-04-24,2,3-2-1,153.6
2026-04-24,2,3-2-4,236.2
2026-04-24,2,3-2-5,294.4
2026-04-24,2,3-2-6,127.3
2026-04-24,2,3-4-1,161.7
2026-04-24,2,3-4-2,255.1
2026-04-24,2,3-4-5,219.6
2026-04-24,2,3-4-6,116.8
2026-04-24,2,3-5-1,200.0
2026-04-24,2,3-5-2,334.4
2026-04-24,2,3-5-4,269.0
2026-04-24,2,3-5-6,147.3
2026-04-24,2,3-6-1,85.1
2026-04-24,2,3-6-2,138.9
2026-04-24,2,3-6-4,139.9
2026-04-24,2,3-6-5,193.2
2026-04-24,2,4-1-2,151.0
2026-04-24,2,4-1-3,207.6
2026-04-24,2,4-1-5,179.8
2026-04-24,2,4-1-6,117.5
2026-04-24,2,4-2-1,204.0
2026-04-24,2,4-2-3,363.0
2026-04-24,2,4-2-5,338.1
2026-04-24,2,4-2-6,201.1
2026-04-24,2,4-3-1,275.8
2026-04-24,2,4-3-2,389.9
2026-04-24,2,4-3-5,371.8
2026-04-24,2,4-3-6,242.6
2026-04-24,2,4-5-1,193.7
2026-04-24,2,4-5-2,247.7
2026-04-24,2,4-5-3,367.4
2026-04-24,2,4-5-6,163.4
2026-04-24,2,4-6-1,157.2
2026-04-24,2,4-6-2,209.0
2026-04-24,2,4-6-3,277.3
2026-04-24,2,4-6-5,201.3
2026-04-24,2,5-1-2,170.3
2026-04-24,2,5-1-3,291.6
2026-04-24,2,5-1-4,217.1
2026-04-24,2,5-1-6,154.6
2026-04-24,2,5-2-1,254.7
2026-04-24,2,5-2-3,551.7
2026-04-24,2,5-2-4,379.2
2026-04-24,2,5-2-6,282.5
2026-04-24,2,5-3-1,413.0
2026-04-24,2,5-3-2,559.8
2026-04-24,2,5-3-4,574.5
2026-04-24,2,5-3-6,250.5
2026-04-24,2,5-4-1,255.1
2026-04-24,2,5-4-2,358.7
2026-04-24,2,5-4-3,504.4
2026-04-24,2,5-4-6,209.9
2026-04-24,2,5-6-1,192.7
2026-04-24,2,5-6-2,238.4
2026-04-24,2,5-6-3,266.7
2026-04-24,2,5-6-4,218.0
2026-04-24,2,6-1-2,44.4
2026-04-24,2,6-1-3,48.7
2026-04-24,2,6-1-4,76.8
2026-04-24,2,6-1-5,86.4
2026-04-24,2,6-2-1,73.6
2026-04-24,2,6-2-3,149.6
2026-04-24,2,6-2-4,135.8
2026-04-24,2,6-2-5,190.8
2026-04-24,2,6-3-1,105.6
2026-04-24,2,6-3-2,235.5
2026-04-24,2,6-3-4,242.6
2026-04-24,2,6-3-5,222.4
2026-04-24,2,6-4-1,144.4
2026-04-24,2,6-4-2,195.2
2026-04-24,2,6-4-3,255.5
2026-04-24,2,6-4-5,234.7
2026-04-24,2,6-5-1,128.2
2026-04-24,2,6-5-2,201.6
2026-04-24,2,6-5-3,212.8
2026-04-24,2,6-5-4,198.7
2026-04-24,3,1-2-3,26.7
2026-04-24,3,1-2-4,31.8
2026-04-24,3,1-2-5,158.4
2026-04-24,3,1-2-6,98.8
2026-04-24,3,1-3-2,30.0
2026-04-24,3,1-3-4,31.2
2026-04-24,3,1-3-5,108.9
2026-04-24,3,1-3-6,69.2
2026-04-24,3,1-4-2,46.8
2026-04-24,3,1-4-3,49.3
2026-04-24,3,1-4-5,205.5
2026-04-24,3,1-4-6,104.5
2026-04-24,3,1-5-2,446.9
2026-04-24,3,1-5-3,358.1
2026-04-24,3,1-5-4,698.1
2026-04-24,3,1-5-6,615.8
2026-04-24,3,1-6-2,345.9
2026-04-24,3,1-6-3,298.8
2026-04-24,3,1-6-4,364.2
2026-04-24,3,1-6-5,769.0
2026-04-24,3,2-1-3,25.2
2026-04-24,3,2-1-4,26.9
2026-04-24,3,2-1-5,154.7
2026-04-24,3,2-1-6,79.1
2026-04-24,3,2-3-1,29.2
2026-04-24,3,2-3-4,10.4
2026-04-24,3,2-3-5,71.2
2026-04-24,3,2-3-6,23.4
2026-04-24,3,2-4-1,37.4
2026-04-24,3,2-4-3,16.9
2026-04-24,3,2-4-5,162.2
2026-04-24,3,2-4-6,31.0
2026-04-24,3,2-5-1,531.6
2026-04-24,3,2-5-3,217.6
2026-04-24,3,2-5-4,405.1
2026-04-24,3,2-5-6,430.4
2026-04-24,3,2-6-1,340.4
2026-04-24,3,2-6-3,120.5
2026-04-24,3,2-6-4,145.8
2026-04-24,3,2-6-5,501.6
2026-04-24,3,3-1-2,45.6
2026-04-24,3,3-1-4,36.5
2026-04-24,3,3-1-5,151.9
2026-04-24,3,3-1-6,69.3
2026-04-24,3,3-2-1,41.0
2026-04-24,3,3-2-4,16.6
2026-04-24,3,3-2-5,103.2
2026-04-24,3,3-2-6,34.0
2026-04-24,3,3-4-1,42.1
2026-04-24,3,3-4-2,20.6
2026-04-24,3,3-4-5,93.2
2026-04-24,3,3-4-6,25.7
2026-04-24,3,3-5-1,284.2
2026-04-24,3,3-5-2,223.4
2026-04-24,3,3-5-4,264.4
2026-04-24,3,3-5-6,277.4
2026-04-24,3,3-6-1,197.0
2026-04-24,3,3-6-2,103.2
2026-04-24,3,3-6-4,83.8
2026-04-24,3,3-6-5,329.3
2026-04-24,3,4-1-2,81.4
2026-04-24,3,4-1-3,85.8
2026-04-24,3,4-1-5,293.6
2026-04-24,3,4-1-6,123.1
2026-04-24,3,4-2-1,61.3
2026-04-24,3,4-2-3,30.1
2026-04-24,3,4-2-5,212.7
2026-04-24,3,4-2-6,36.0
2026-04-24,3,4-3-1,73.7
2026-04-24,3,4-3-2,32.2
2026-04-24,3,4-3-5,160.4
2026-04-24,3,4-3-6,43.3
2026-04-24,3,4-5-1,389.4
2026-04-24,3,4-5-2,348.2
2026-04-24,3,4-5-3,342.7
2026-04-24,3,4-5-6,313.0
2026-04-24,3,4-6-1,170.6
2026-04-24,3,4-6-2,71.2
2026-04-24,3,4-6-3,91.6
2026-04-24,3,4-6-5,273.4
2026-04-24,3,5-1-2,946.9
2026-04-24,3,5-1-3,670.3
2026-04-24,3,5-1-4,1052.0
2026-04-24,3,5-1-6,886.0
2026-04-24,3,5-2-1,996.7
2026-04-24,3,5-2-3,365.9
2026-04-24,3,5-2-4,1059.0
2026-04-24,3,5-2-6,1023.0
2026-04-24,3,5-3-1,676.3
2026-04-24,3,5-3-2,423.2
2026-04-24,3,5-3-4,1114.0
2026-04-24,3,5-3-6,1082.0
2026-04-24,3,5-4-1,1016.0
2026-04-24,3,5-4-2,1037.0
2026-04-24,3,5-4-3,875.7
2026-04-24,3,5-4-6,1156.0
2026-04-24,3,5-6-1,1016.0
2026-04-24,3,5-6-2,1329.0
2026-04-24,3,5-6-3,1377.0
2026-04-24,3,5-6-4,1578.0
2026-04-24,3,6-1-2,901.8
