date,race,combo,odds
2026-03-23,1,1-2-3,3.7
2026-03-23,1,1-2-4,7.1
2026-03-23,1,1-2-5,13.2
2026-03-23,1,1-2-6,110.3
2026-03-23,1,1-3-2,4.9
2026-03-23,1,1-3-4,9.5
2026-03-23,1,1-3-5,11.9
2026-03-23,1,1-3-6,126.2
2026-03-23,1,1-4-2,16.1
2026-03-23,1,1-4-3,18.0
2026-03-23,1,1-4-5,23.7
2026-03-23,1,1-4-6,165.1
2026-03-23,1,1-5-2,25.4
2026-03-23,1,1-5-3,29.0
2026-03-23,1,1-5-4,39.0
2026-03-23,1,1-5-6,143.5
2026-03-23,1,1-6-2,427.7
2026-03-23,1,1-6-3,545.0
2026-03-23,1,1-6-4,665.8
2026-03-23,1,1-6-5,480.2
2026-03-23,1,2-1-3,59.3
2026-03-23,1,2-1-4,111.5
2026-03-23,1,2-1-5,161.2
2026-03-23,1,2-1-6,451.6
2026-03-23,1,2-3-1,169.0
2026-03-23,1,2-3-4,373.3
2026-03-23,1,2-3-5,527.2
2026-03-23,1,2-3-6,1794.0
2026-03-23,1,2-4-1,390.2
2026-03-23,1,2-4-3,773.5
2026-03-23,1,2-4-5,1123.0
2026-03-23,1,2-4-6,3312.0
2026-03-23,1,2-5-1,489.3
2026-03-23,1,2-5-3,1575.0
2026-03-23,1,2-5-4,2484.0
2026-03-23,1,2-5-6,2870.0
2026-03-23,1,2-6-1,1987.0
2026-03-23,1,2-6-3,4306.0
2026-03-23,1,2-6-4,4036.0
2026-03-23,1,2-6-5,3004.0
2026-03-23,1,3-1-2,77.2
2026-03-23,1,3-1-4,143.2
2026-03-23,1,3-1-5,199.6
2026-03-23,1,3-1-6,1009.0
2026-03-23,1,3-2-1,181.6
2026-03-23,1,3-2-4,463.0
2026-03-23,1,3-2-5,520.8
2026-03-23,1,3-2-6,2306.0
2026-03-23,1,3-4-1,506.5
2026-03-23,1,3-4-2,665.8
2026-03-23,1,3-4-5,1304.0
2026-03-23,1,3-4-6,3690.0
2026-03-23,1,3-5-1,633.2
2026-03-23,1,3-5-2,1076.0
2026-03-23,1,3-5-4,1419.0
2026-03-23,1,3-5-6,3150.0
2026-03-23,1,3-6-1,3229.0
2026-03-23,1,3-6-2,4968.0
2026-03-23,1,3-6-4,5382.0
2026-03-23,1,3-6-5,5616.0
2026-03-23,1,4-1-2,220.0
2026-03-23,1,4-1-3,332.0
2026-03-23,1,4-1-5,224.6
2026-03-23,1,4-1-6,1050.0
2026-03-23,1,4-2-1,424.9
2026-03-23,1,4-2-3,986.1
2026-03-23,1,4-2-5,1123.0
2026-03-23,1,4-2-6,2636.0
2026-03-23,1,4-3-1,662.4
2026-03-23,1,4-3-2,1153.0
2026-03-23,1,4-3-5,1556.0
2026-03-23,1,4-3-6,2532.0
2026-03-23,1,4-5-1,310.5
2026-03-23,1,4-5-2,986.1
2026-03-23,1,4-5-3,1163.0
2026-03-23,1,4-5-6,1058.0
2026-03-23,1,4-6-1,1614.0
2026-03-23,1,4-6-2,4968.0
2026-03-23,1,4-6-3,4454.0
2026-03-23,1,4-6-5,3588.0
2026-03-23,1,5-1-2,194.2
2026-03-23,1,5-1-3,289.6
2026-03-23,1,5-1-4,218.9
2026-03-23,1,5-1-6,552.0
2026-03-23,1,5-2-1,402.4
2026-03-23,1,5-2-3,1009.0
2026-03-23,1,5-2-4,1345.0
2026-03-23,1,5-2-6,2808.0
2026-03-23,1,5-3-1,540.5
2026-03-23,1,5-3-2,1345.0
2026-03-23,1,5-3-4,1359.0
2026-03-23,1,5-3-6,2583.0
2026-03-23,1,5-4-1,443.9
2026-03-23,1,5-4-2,897.0
2026-03-23,1,5-4-3,1519.0
2026-03-23,1,5-4-6,2437.0
2026-03-23,1,5-6-1,2018.0
2026-03-23,1,5-6-2,3799.0
2026-03-23,1,5-6-3,5871.0
2026-03-23,1,5-6-4,4454.0
2026-03-23,1,6-1-2,2117.0
2026-03-23,1,6-1-3,3229.0
2026-03-23,1,6-1-4,2532.0
2026-03-23,1,6-1-5,3075.0
2026-03-23,1,6-2-1,2050.0
2026-03-23,1,6-2-3,5871.0
2026-03-23,1,6-2-4,6459.0
2026-03-23,1,6-2-5,5167.0
2026-03-23,1,6-3-1,3004.0
2026-03-23,1,6-3-2,4167.0
2026-03-23,1,6-3-4,4036.0
2026-03-23,1,6-3-5,4968.0
2026-03-23,1,6-4-1,3491.0
2026-03-23,1,6-4-2,6459.0
2026-03-23,1,6-4-3,6459.0
2026-03-23,1,6-4-5,5382.0
2026-03-23,1,6-5-1,3075.0
2026-03-23,1,6-5-2,5167.0
2026-03-23,1,6-5-3,4968.0
2026-03-23,1,6-5-4,4784.0
2026-03-23,2,1-2-3,17.5
2026-03-23,2,1-2-4,7.9
2026-03-23,2,1-2-5,38.2
2026-03-23,2,1-2-6,53.8
