date,race,combo,odds
2025-10-28,1,1-2-3,5.4
2025-10-28,1,1-2-4,8.8
2025-10-28,1,1-2-5,18.4
2025-10-28,1,1-2-6,218.6
2025-10-28,1,1-3-2,6.1
2025-10-28,1,1-3-4,5.8
2025-10-28,1,1-3-5,13.2
2025-10-28,1,1-3-6,162.5
2025-10-28,1,1-4-2,12.0
2025-10-28,1,1-4-3,11.6
2025-10-28,1,1-4-5,16.7
2025-10-28,1,1-4-6,167.7
2025-10-28,1,1-5-2,42.4
2025-10-28,1,1-5-3,41.5
2025-10-28,1,1-5-4,45.2
2025-10-28,1,1-5-6,270.2
2025-10-28,1,1-6-2,756.1
2025-10-28,1,1-6-3,611.7
2025-10-28,1,1-6-4,789.0
2025-10-28,1,1-6-5,850.7
2025-10-28,1,2-1-3,70.2
2025-10-28,1,2-1-4,109.2
2025-10-28,1,2-1-5,200.5
2025-10-28,1,2-1-6,871.1
2025-10-28,1,2-3-1,201.2
2025-10-28,1,2-3-4,370.3
2025-10-28,1,2-3-5,618.7
2025-10-28,1,2-3-6,1533.0
2025-10-28,1,2-4-1,293.5
2025-10-28,1,2-4-3,513.6
2025-10-28,1,2-4-5,680.5
2025-10-28,1,2-4-6,1877.0
2025-10-28,1,2-5-1,570.1
2025-10-28,1,2-5-3,1701.0
2025-10-28,1,2-5-4,1099.0
2025-10-28,1,2-5-6,2592.0
2025-10-28,1,2-6-1,2016.0
2025-10-28,1,2-6-3,3024.0
2025-10-28,1,2-6-4,3202.0
2025-10-28,1,2-6-5,4949.0
2025-10-28,1,3-1-2,52.0
2025-10-28,1,3-1-4,44.3
2025-10-28,1,3-1-5,70.1
2025-10-28,1,3-1-6,453.7
2025-10-28,1,3-2-1,163.5
2025-10-28,1,3-2-4,295.9
2025-10-28,1,3-2-5,386.1
2025-10-28,1,3-2-6,1170.0
2025-10-28,1,3-4-1,110.4
2025-10-28,1,3-4-2,232.6
2025-10-28,1,3-4-5,209.4
2025-10-28,1,3-4-6,844.1
2025-10-28,1,3-5-1,238.2
2025-10-28,1,3-5-2,508.8
2025-10-28,1,3-5-4,342.4
2025-10-28,1,3-5-6,1432.0
2025-10-28,1,3-6-1,2177.0
2025-10-28,1,3-6-2,3512.0
2025-10-28,1,3-6-4,2655.0
2025-10-28,1,3-6-5,2943.0
2025-10-28,1,4-1-2,104.0
2025-10-28,1,4-1-3,89.4
2025-10-28,1,4-1-5,100.9
2025-10-28,1,4-1-6,393.1
2025-10-28,1,4-2-1,235.1
2025-10-28,1,4-2-3,473.4
2025-10-28,1,4-2-5,444.4
2025-10-28,1,4-2-6,1088.0
2025-10-28,1,4-3-1,179.3
2025-10-28,1,4-3-2,387.5
2025-10-28,1,4-3-5,362.9
2025-10-28,1,4-3-6,1649.0
2025-10-28,1,4-5-1,180.8
2025-10-28,1,4-5-2,344.5
2025-10-28,1,4-5-3,401.8
2025-10-28,1,4-5-6,735.7
2025-10-28,1,4-6-1,1209.0
2025-10-28,1,4-6-2,1451.0
2025-10-28,1,4-6-3,2532.0
2025-10-28,1,4-6-5,2268.0
2025-10-28,1,5-1-2,442.6
2025-10-28,1,5-1-3,247.4
2025-10-28,1,5-1-4,390.2
2025-10-28,1,5-1-6,1057.0
2025-10-28,1,5-2-1,824.9
2025-10-28,1,5-2-3,1877.0
2025-10-28,1,5-2-4,1361.0
2025-10-28,1,5-2-6,2316.0
2025-10-28,1,5-3-1,629.4
2025-10-28,1,5-3-2,1578.0
2025-10-28,1,5-3-4,1099.0
2025-10-28,1,5-3-6,2419.0
2025-10-28,1,5-4-1,494.9
2025-10-28,1,5-4-2,907.4
2025-10-28,1,5-4-3,831.2
2025-10-28,1,5-4-6,1414.0
2025-10-28,1,5-6-1,2655.0
2025-10-28,1,5-6-2,3512.0
2025-10-28,1,5-6-3,3402.0
2025-10-28,1,5-6-4,2943.0
2025-10-28,1,6-1-2,2135.0
2025-10-28,1,6-1-3,4188.0
2025-10-28,1,6-1-4,3299.0
2025-10-28,1,6-1-5,3888.0
2025-10-28,1,6-2-1,2135.0
2025-10-28,1,6-2-3,5444.0
2025-10-28,1,6-2-4,4734.0
2025-10-28,1,6-2-5,7777.0
2025-10-28,1,6-3-1,7777.0
2025-10-28,1,6-3-2,5444.0
2025-10-28,1,6-3-4,5185.0
2025-10-28,1,6-3-5,9074.0
2025-10-28,1,6-4-1,4355.0
2025-10-28,1,6-4-2,3629.0
2025-10-28,1,6-4-3,6049.0
2025-10-28,1,6-4-5,7777.0
2025-10-28,1,6-5-1,8376.0
2025-10-28,1,6-5-2,8376.0
2025-10-28,1,6-5-3,8376.0
2025-10-28,1,6-5-4,6805.0
2025-10-28,2,1-2-3,19.2
2025-10-28,2,1-2-4,9.0
2025-10-28,2,1-2-5,66.2
2025-10-28,2,1-2-6,152.6
2025-10-28,2,1-3-2,38.5
2025-10-28,2,1-3-4,31.0
2025-10-28,2,1-3-5,98.0
2025-10-28,2,1-3-6,253.1
2025-10-28,2,1-4-2,13.5
2025-10-28,2,1-4-3,27.7
2025-10-28,2,1-4-5,56.4
2025-10-28,2,1-4-6,132.9
2025-10-28,2,1-5-2,189.4
2025-10-28,2,1-5-3,217.9
2025-10-28,2,1-5-4,206.8
2025-10-28,2,1-5-6,479.2
2025-10-28,2,1-6-2,593.2
2025-10-28,2,1-6-3,526.0
2025-10-28,2,1-6-4,404.4
