regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4049,荒川健太,49,0.6122448979591837,0.5352309746573386,7.7,19.0,0.316,0.474,壁強●,
4052,興津藍,43,0.5348837209302325,0.5943378214582241,-5.9,20.0,0.35,0.55,,
4055,吉田俊彦,54,0.5185185185185185,0.5783486091150191,-6.0,26.0,0.5,0.5,,
4057,松井賢治,43,0.5581395348837209,0.546792148320415,1.1,19.0,0.368,0.684,,
4058,野末智一,40,0.6,0.5679782631634593,3.2,16.0,0.312,0.625,,
4061,萩原秀人,44,0.6363636363636364,0.6250504476768822,1.1,16.0,0.375,0.5,,
4063,市橋卓士,49,0.5306122448979592,0.5782863246225328,-4.8,23.0,0.304,0.652,,
4067,永井源,43,0.5348837209302325,0.5480555990437317,-1.3,20.0,0.45,0.75,,
4074,柳沢一,40,0.575,0.5787512958702555,-0.4,17.0,0.412,0.647,,
4077,品田直樹,43,0.3953488372093023,0.5302211893372578,-13.5,26.0,0.385,0.654,壁弱●,素通し型
4083,福島勇樹,47,0.40425531914893614,0.5916709311160805,-18.7,28.0,0.607,0.5,壁弱●,食う型
4084,杉山正樹,42,0.6190476190476191,0.6346505717804196,-1.6,16.0,0.25,0.625,,
4100,松田隆司,40,0.625,0.49806482121395834,12.7,15.0,0.133,0.867,壁強●,
4109,谷津幸宏,42,0.5476190476190477,0.5336963204916313,1.4,19.0,0.316,0.737,,
4120,柘植政浩,40,0.625,0.5922511870112898,3.3,15.0,0.333,0.533,,
4122,安東幸治,46,0.5869565217391305,0.5810100784485128,0.6,19.0,0.158,0.579,,
4123,細川裕子,40,0.7,0.5944476882750964,10.6,12.0,0.333,0.583,壁強●,
4133,高橋正男,44,0.6590909090909091,0.5848449975804817,7.4,15.0,0.4,0.667,,
4137,君島秀三,49,0.6530612244897959,0.5719975250398369,8.1,17.0,0.353,0.706,壁強●,
4144,石塚久也,48,0.5,0.551914756740876,-5.2,24.0,0.292,0.708,,
4146,柳橋宏紀,42,0.6190476190476191,0.5603184571347718,5.9,16.0,0.125,0.688,,
4159,向後龍一,43,0.4883720930232558,0.5543380516325073,-6.6,22.0,0.318,0.591,,
4163,山崎裕司,44,0.5681818181818182,0.5583016450079297,1.0,19.0,0.158,0.526,,
4168,石野貴之,40,0.625,0.6386907724093279,-1.4,15.0,0.4,0.6,,
4171,榎幸司,40,0.65,0.5814033286505629,6.9,14.0,0.429,0.5,,
4172,森定晃史,40,0.525,0.5298034154852413,-0.5,19.0,0.263,0.579,,
4173,岡谷健吾,42,0.5714285714285714,0.5935664007327925,-2.2,18.0,0.278,0.5,,
4174,赤坂俊輔,41,0.5853658536585366,0.5757738509384749,1.0,17.0,0.294,0.529,,
4182,吉田和仁,40,0.5,0.5185179610111385,-1.9,20.0,0.2,0.75,,
4189,川上剛,54,0.5740740740740741,0.5583850946134666,1.6,23.0,0.304,0.696,,
4191,赤羽克也,45,0.6,0.5566706744689357,4.3,18.0,0.667,0.444,,
4193,郷原章平,47,0.425531914893617,0.5466215370627437,-12.1,27.0,0.481,0.481,,
