date,race,combo,odds
2026-05-13,1,1-2-3,19.9
2026-05-13,1,1-2-4,17.1
2026-05-13,1,1-2-5,67.9
2026-05-13,1,1-2-6,67.2
2026-05-13,1,1-3-2,19.7
2026-05-13,1,1-3-4,10.0
2026-05-13,1,1-3-5,28.7
2026-05-13,1,1-3-6,29.6
2026-05-13,1,1-4-2,15.3
2026-05-13,1,1-4-3,15.8
2026-05-13,1,1-4-5,35.3
2026-05-13,1,1-4-6,37.4
2026-05-13,1,1-5-2,107.8
2026-05-13,1,1-5-3,60.6
2026-05-13,1,1-5-4,63.3
2026-05-13,1,1-5-6,108.5
2026-05-13,1,1-6-2,171.4
2026-05-13,1,1-6-3,109.6
2026-05-13,1,1-6-4,100.1
2026-05-13,1,1-6-5,208.9
2026-05-13,1,2-1-3,48.9
2026-05-13,1,2-1-4,46.2
2026-05-13,1,2-1-5,115.1
2026-05-13,1,2-1-6,128.0
2026-05-13,1,2-3-1,109.9
2026-05-13,1,2-3-4,107.4
2026-05-13,1,2-3-5,237.9
2026-05-13,1,2-3-6,327.4
2026-05-13,1,2-4-1,54.1
2026-05-13,1,2-4-3,84.3
2026-05-13,1,2-4-5,119.8
2026-05-13,1,2-4-6,118.5
2026-05-13,1,2-5-1,293.0
2026-05-13,1,2-5-3,454.0
2026-05-13,1,2-5-4,289.2
2026-05-13,1,2-5-6,572.3
2026-05-13,1,2-6-1,454.0
2026-05-13,1,2-6-3,716.2
2026-05-13,1,2-6-4,360.0
2026-05-13,1,2-6-5,864.1
2026-05-13,1,3-1-2,55.9
2026-05-13,1,3-1-4,24.1
2026-05-13,1,3-1-5,55.8
2026-05-13,1,3-1-6,56.7
2026-05-13,1,3-2-1,100.8
2026-05-13,1,3-2-4,84.5
2026-05-13,1,3-2-5,157.9
2026-05-13,1,3-2-6,237.4
2026-05-13,1,3-4-1,44.5
2026-05-13,1,3-4-2,72.5
2026-05-13,1,3-4-5,84.3
2026-05-13,1,3-4-6,101.4
2026-05-13,1,3-5-1,153.5
2026-05-13,1,3-5-2,305.7
2026-05-13,1,3-5-4,160.5
2026-05-13,1,3-5-6,320.4
2026-05-13,1,3-6-1,295.0
2026-05-13,1,3-6-2,542.2
2026-05-13,1,3-6-4,298.9
2026-05-13,1,3-6-5,523.1
2026-05-13,1,4-1-2,27.5
2026-05-13,1,4-1-3,33.6
2026-05-13,1,4-1-5,41.2
2026-05-13,1,4-1-6,50.9
2026-05-13,1,4-2-1,49.9
2026-05-13,1,4-2-3,72.0
2026-05-13,1,4-2-5,68.7
2026-05-13,1,4-2-6,95.8
2026-05-13,1,4-3-1,65.5
2026-05-13,1,4-3-2,92.1
2026-05-13,1,4-3-5,125.5
2026-05-13,1,4-3-6,127.8
2026-05-13,1,4-5-1,74.7
2026-05-13,1,4-5-2,102.9
2026-05-13,1,4-5-3,161.5
2026-05-13,1,4-5-6,96.5
2026-05-13,1,4-6-1,130.0
2026-05-13,1,4-6-2,176.2
2026-05-13,1,4-6-3,256.5
2026-05-13,1,4-6-5,167.6
2026-05-13,1,5-1-2,299.6
2026-05-13,1,5-1-3,200.2
2026-05-13,1,5-1-4,166.7
2026-05-13,1,5-1-6,223.6
2026-05-13,1,5-2-1,378.3
2026-05-13,1,5-2-3,535.7
2026-05-13,1,5-2-4,426.5
2026-05-13,1,5-2-6,731.9
2026-05-13,1,5-3-1,343.4
2026-05-13,1,5-3-2,659.7
2026-05-13,1,5-3-4,374.1
2026-05-13,1,5-3-6,731.9
2026-05-13,1,5-4-1,284.3
2026-05-13,1,5-4-2,414.6
2026-05-13,1,5-4-3,352.4
2026-05-13,1,5-4-6,390.4
2026-05-13,1,5-6-1,640.8
2026-05-13,1,5-6-2,1135.0
2026-05-13,1,5-6-3,666.3
2026-05-13,1,5-6-4,488.8
2026-05-13,1,6-1-2,765.3
2026-05-13,1,6-1-3,659.7
2026-05-13,1,6-1-4,469.9
2026-05-13,1,6-1-5,1326.0
2026-05-13,1,6-2-1,1046.0
2026-05-13,1,6-2-3,1674.0
2026-05-13,1,6-2-4,519.1
2026-05-13,1,6-2-5,2575.0
2026-05-13,1,6-3-1,1300.0
2026-05-13,1,6-3-2,1941.0
2026-05-13,1,6-3-4,701.2
2026-05-13,1,6-3-5,1834.0
2026-05-13,1,6-4-1,558.0
2026-05-13,1,6-4-2,513.1
2026-05-13,1,6-4-3,628.8
2026-05-13,1,6-4-5,792.5
2026-05-13,1,6-5-1,2092.0
2026-05-13,1,6-5-2,2790.0
2026-05-13,1,6-5-3,2435.0
2026-05-13,1,6-5-4,1125.0
2026-05-13,2,1-2-3,29.9
2026-05-13,2,1-2-4,25.8
2026-05-13,2,1-2-5,27.2
2026-05-13,2,1-2-6,64.8
2026-05-13,2,1-3-2,21.0
2026-05-13,2,1-3-4,9.3
2026-05-13,2,1-3-5,8.9
2026-05-13,2,1-3-6,26.1
2026-05-13,2,1-4-2,20.0
2026-05-13,2,1-4-3,13.1
2026-05-13,2,1-4-5,9.1
2026-05-13,2,1-4-6,27.5
2026-05-13,2,1-5-2,29.0
2026-05-13,2,1-5-3,13.7
2026-05-13,2,1-5-4,12.3
2026-05-13,2,1-5-6,21.9
2026-05-13,2,1-6-2,115.8
2026-05-13,2,1-6-3,83.9
2026-05-13,2,1-6-4,91.3
2026-05-13,2,1-6-5,56.1
2026-05-13,2,2-1-3,292.1
2026-05-13,2,2-1-4,212.3
2026-05-13,2,2-1-5,367.2
2026-05-13,2,2-1-6,635.1
2026-05-13,2,2-3-1,724.9
2026-05-13,2,2-3-4,1183.0
2026-05-13,2,2-3-5,1183.0
2026-05-13,2,2-3-6,1798.0
2026-05-13,2,2-4-1,549.4
2026-05-13,2,2-4-3,1709.0
2026-05-13,2,2-4-5,1344.0
2026-05-13,2,2-4-6,1457.0
2026-05-13,2,2-5-1,699.3
2026-05-13,2,2-5-3,1871.0
2026-05-13,2,2-5-4,1521.0
2026-05-13,2,2-5-6,1688.0
2026-05-13,2,2-6-1,1628.0
2026-05-13,2,2-6-3,2429.0
2026-05-13,2,2-6-4,2662.0
2026-05-13,2,2-6-5,2307.0
2026-05-13,2,3-1-2,133.9
2026-05-13,2,3-1-4,42.2
2026-05-13,2,3-1-5,41.4
2026-05-13,2,3-1-6,97.9
2026-05-13,2,3-2-1,475.8
2026-05-13,2,3-2-4,569.8
2026-05-13,2,3-2-5,618.1
2026-05-13,2,3-2-6,721.1
2026-05-13,2,3-4-1,105.3
2026-05-13,2,3-4-2,379.3
2026-05-13,2,3-4-5,120.4
2026-05-13,2,3-4-6,244.6
2026-05-13,2,3-5-1,84.9
2026-05-13,2,3-5-2,406.0
2026-05-13,2,3-5-4,158.0
2026-05-13,2,3-5-6,229.2
2026-05-13,2,3-6-1,328.1
2026-05-13,2,3-6-2,1003.0
2026-05-13,2,3-6-4,584.2
2026-05-13,2,3-6-5,602.0
2026-05-13,2,4-1-2,146.8
2026-05-13,2,4-1-3,67.8
2026-05-13,2,4-1-5,48.1
2026-05-13,2,4-1-6,103.6
2026-05-13,2,4-2-1,445.2
2026-05-13,2,4-2-3,1010.0
2026-05-13,2,4-2-5,695.8
2026-05-13,2,4-2-6,975.1
2026-05-13,2,4-3-1,139.1
2026-05-13,2,4-3-2,647.0
2026-05-13,2,4-3-5,175.7
2026-05-13,2,4-3-6,282.5
2026-05-13,2,4-5-1,72.6
2026-05-13,2,4-5-2,310.4
2026-05-13,2,4-5-3,180.9
2026-05-13,2,4-5-6,155.2
2026-05-13,2,4-6-1,334.4
2026-05-13,2,4-6-2,572.1
2026-05-13,2,4-6-3,635.1
2026-05-13,2,4-6-5,332.8
2026-05-13,2,5-1-2,180.7
2026-05-13,2,5-1-3,99.1
2026-05-13,2,5-1-4,89.7
2026-05-13,2,5-1-6,124.9
2026-05-13,2,5-2-1,574.5
2026-05-13,2,5-2-3,1173.0
2026-05-13,2,5-2-4,1098.0
2026-05-13,2,5-2-6,1306.0
2026-05-13,2,5-3-1,178.4
2026-05-13,2,5-3-2,675.4
2026-05-13,2,5-3-4,435.4
2026-05-13,2,5-3-6,479.1
2026-05-13,2,5-4-1,142.5
2026-05-13,2,5-4-2,632.2
2026-05-13,2,5-4-3,400.1
2026-05-13,2,5-4-6,301.0
2026-05-13,2,5-6-1,367.2
2026-05-13,2,5-6-2,1073.0
2026-05-13,2,5-6-3,682.0
2026-05-13,2,5-6-4,650.0
2026-05-13,2,6-1-2,1668.0
2026-05-13,2,6-1-3,865.4
2026-05-13,2,6-1-4,961.5
2026-05-13,2,6-1-5,881.9
2026-05-13,2,6-2-1,2946.0
2026-05-13,2,6-2-3,4072.0
2026-05-13,2,6-2-4,4195.0
2026-05-13,2,6-2-5,4072.0
2026-05-13,2,6-3-1,1442.0
2026-05-13,2,6-3-2,3956.0
2026-05-13,2,6-3-4,2197.0
2026-05-13,2,6-3-5,2612.0
2026-05-13,2,6-4-1,1306.0
2026-05-13,2,6-4-2,4327.0
