date,race,combo,odds
2026-04-11,1,1-2-3,100.0
2026-04-11,1,1-2-4,120.1
2026-04-11,1,1-2-5,149.0
2026-04-11,1,1-2-6,211.2
2026-04-11,1,1-3-2,79.1
2026-04-11,1,1-3-4,32.4
2026-04-11,1,1-3-5,44.7
2026-04-11,1,1-3-6,89.6
2026-04-11,1,1-4-2,82.7
2026-04-11,1,1-4-3,33.2
2026-04-11,1,1-4-5,30.6
2026-04-11,1,1-4-6,74.3
2026-04-11,1,1-5-2,165.4
2026-04-11,1,1-5-3,84.9
2026-04-11,1,1-5-4,69.6
2026-04-11,1,1-5-6,121.4
2026-04-11,1,1-6-2,337.0
2026-04-11,1,1-6-3,234.7
2026-04-11,1,1-6-4,161.1
2026-04-11,1,1-6-5,232.5
2026-04-11,1,2-1-3,201.8
2026-04-11,1,2-1-4,185.4
2026-04-11,1,2-1-5,226.9
2026-04-11,1,2-1-6,330.2
2026-04-11,1,2-3-1,315.4
2026-04-11,1,2-3-4,253.0
2026-04-11,1,2-3-5,269.6
2026-04-11,1,2-3-6,490.4
2026-04-11,1,2-4-1,238.8
2026-04-11,1,2-4-3,241.1
2026-04-11,1,2-4-5,214.1
2026-04-11,1,2-4-6,359.1
2026-04-11,1,2-5-1,393.4
2026-04-11,1,2-5-3,349.4
2026-04-11,1,2-5-4,339.3
2026-04-11,1,2-5-6,469.0
2026-04-11,1,2-6-1,587.3
2026-04-11,1,2-6-3,749.8
2026-04-11,1,2-6-4,702.8
2026-04-11,1,2-6-5,780.7
2026-04-11,1,3-1-2,131.5
2026-04-11,1,3-1-4,41.0
2026-04-11,1,3-1-5,53.9
2026-04-11,1,3-1-6,80.5
2026-04-11,1,3-2-1,237.2
2026-04-11,1,3-2-4,164.1
2026-04-11,1,3-2-5,184.6
2026-04-11,1,3-2-6,193.6
2026-04-11,1,3-4-1,35.7
2026-04-11,1,3-4-2,102.7
2026-04-11,1,3-4-5,22.2
2026-04-11,1,3-4-6,39.6
2026-04-11,1,3-5-1,73.2
2026-04-11,1,3-5-2,169.5
2026-04-11,1,3-5-4,38.1
2026-04-11,1,3-5-6,66.1
2026-04-11,1,3-6-1,188.7
2026-04-11,1,3-6-2,364.9
2026-04-11,1,3-6-4,117.4
2026-04-11,1,3-6-5,135.0
