date,race,combo,odds
2026-08-15,1,1-2-3,41.7
2026-08-15,1,1-2-4,28.6
2026-08-15,1,1-2-5,53.6
2026-08-15,1,1-2-6,206.8
2026-08-15,1,1-3-2,54.5
2026-08-15,1,1-3-4,40.4
2026-08-15,1,1-3-5,69.6
2026-08-15,1,1-3-6,184.8
2026-08-15,1,1-4-2,28.8
2026-08-15,1,1-4-3,35.2
2026-08-15,1,1-4-5,36.0
2026-08-15,1,1-4-6,134.8
2026-08-15,1,1-5-2,101.7
2026-08-15,1,1-5-3,123.5
2026-08-15,1,1-5-4,70.3
2026-08-15,1,1-5-6,303.2
2026-08-15,1,1-6-2,533.7
2026-08-15,1,1-6-3,405.5
2026-08-15,1,1-6-4,390.2
2026-08-15,1,1-6-5,568.5
2026-08-15,1,2-1-3,65.8
2026-08-15,1,2-1-4,40.3
2026-08-15,1,2-1-5,73.3
2026-08-15,1,2-1-6,201.0
2026-08-15,1,2-3-1,90.2
2026-08-15,1,2-3-4,43.5
2026-08-15,1,2-3-5,80.7
2026-08-15,1,2-3-6,250.5
2026-08-15,1,2-4-1,37.8
2026-08-15,1,2-4-3,31.4
2026-08-15,1,2-4-5,24.5
2026-08-15,1,2-4-6,114.3
2026-08-15,1,2-5-1,112.4
2026-08-15,1,2-5-3,102.0
2026-08-15,1,2-5-4,48.8
2026-08-15,1,2-5-6,257.4
2026-08-15,1,2-6-1,460.3
2026-08-15,1,2-6-3,512.3
2026-08-15,1,2-6-4,343.4
2026-08-15,1,2-6-5,520.9
2026-08-15,1,3-1-2,125.5
2026-08-15,1,3-1-4,75.4
2026-08-15,1,3-1-5,120.3
2026-08-15,1,3-1-6,302.0
2026-08-15,1,3-2-1,139.3
2026-08-15,1,3-2-4,72.0
2026-08-15,1,3-2-5,124.7
2026-08-15,1,3-2-6,357.5
2026-08-15,1,3-4-1,69.4
2026-08-15,1,3-4-2,61.2
2026-08-15,1,3-4-5,51.8
2026-08-15,1,3-4-6,166.3
2026-08-15,1,3-5-1,162.1
2026-08-15,1,3-5-2,161.5
2026-08-15,1,3-5-4,90.5
2026-08-15,1,3-5-6,322.1
2026-08-15,1,3-6-1,672.1
2026-08-15,1,3-6-2,850.6
2026-08-15,1,3-6-4,500.6
2026-08-15,1,3-6-5,831.1
2026-08-15,1,4-1-2,29.7
2026-08-15,1,4-1-3,38.2
2026-08-15,1,4-1-5,25.8
2026-08-15,1,4-1-6,79.5
2026-08-15,1,4-2-1,31.8
2026-08-15,1,4-2-3,34.8
2026-08-15,1,4-2-5,18.8
2026-08-15,1,4-2-6,85.6
2026-08-15,1,4-3-1,55.9
2026-08-15,1,4-3-2,48.5
2026-08-15,1,4-3-5,37.2
2026-08-15,1,4-3-6,113.3
2026-08-15,1,4-5-1,22.2
2026-08-15,1,4-5-2,18.3
2026-08-15,1,4-5-3,31.7
2026-08-15,1,4-5-6,42.4
2026-08-15,1,4-6-1,133.3
2026-08-15,1,4-6-2,142.2
2026-08-15,1,4-6-3,180.7
2026-08-15,1,4-6-5,101.7
2026-08-15,1,5-1-2,201.8
2026-08-15,1,5-1-3,276.0
2026-08-15,1,5-1-4,126.6
2026-08-15,1,5-1-6,398.8
2026-08-15,1,5-2-1,223.3
2026-08-15,1,5-2-3,188.0
2026-08-15,1,5-2-4,79.1
2026-08-15,1,5-2-6,507.6
2026-08-15,1,5-3-1,312.4
2026-08-15,1,5-3-2,335.5
2026-08-15,1,5-3-4,177.7
2026-08-15,1,5-3-6,707.0
2026-08-15,1,5-4-1,89.3
2026-08-15,1,5-4-2,59.2
2026-08-15,1,5-4-3,96.7
2026-08-15,1,5-4-6,139.8
2026-08-15,1,5-6-1,642.3
2026-08-15,1,5-6-2,828.0
2026-08-15,1,5-6-3,934.6
2026-08-15,1,5-6-4,319.3
2026-08-15,1,6-1-2,1116.0
2026-08-15,1,6-1-3,1512.0
2026-08-15,1,6-1-4,871.0
2026-08-15,1,6-1-5,1352.0
2026-08-15,1,6-2-1,1012.0
2026-08-15,1,6-2-3,1105.0
2026-08-15,1,6-2-4,651.9
2026-08-15,1,6-2-5,1461.0
2026-08-15,1,6-3-1,1961.0
2026-08-15,1,6-3-2,1601.0
2026-08-15,1,6-3-4,864.1
2026-08-15,1,6-3-5,1714.0
2026-08-15,1,6-4-1,750.9
2026-08-15,1,6-4-2,576.0
2026-08-15,1,6-4-3,691.3
2026-08-15,1,6-4-5,418.7
2026-08-15,1,6-5-1,1625.0
2026-08-15,1,6-5-2,2035.0
2026-08-15,1,6-5-3,1961.0
2026-08-15,1,6-5-4,531.1
2026-08-15,2,1-2-3,54.8
2026-08-15,2,1-2-4,34.6
2026-08-15,2,1-2-5,102.5
2026-08-15,2,1-2-6,89.7
2026-08-15,2,1-3-2,57.7
2026-08-15,2,1-3-4,23.0
2026-08-15,2,1-3-5,62.9
2026-08-15,2,1-3-6,62.1
2026-08-15,2,1-4-2,22.3
2026-08-15,2,1-4-3,14.3
2026-08-15,2,1-4-5,22.5
2026-08-15,2,1-4-6,15.4
2026-08-15,2,1-5-2,177.9
2026-08-15,2,1-5-3,149.9
2026-08-15,2,1-5-4,76.9
2026-08-15,2,1-5-6,142.8
2026-08-15,2,1-6-2,137.7
2026-08-15,2,1-6-3,112.8
2026-08-15,2,1-6-4,48.6
2026-08-15,2,1-6-5,118.5
2026-08-15,2,2-1-3,219.2
2026-08-15,2,2-1-4,110.9
2026-08-15,2,2-1-5,274.8
2026-08-15,2,2-1-6,219.9
2026-08-15,2,2-3-1,385.3
2026-08-15,2,2-3-4,386.0
2026-08-15,2,2-3-5,861.3
2026-08-15,2,2-3-6,807.1
2026-08-15,2,2-4-1,133.6
2026-08-15,2,2-4-3,255.6
2026-08-15,2,2-4-5,300.5
2026-08-15,2,2-4-6,230.0
2026-08-15,2,2-5-1,615.6
2026-08-15,2,2-5-3,1185.0
2026-08-15,2,2-5-4,753.7
2026-08-15,2,2-5-6,957.9
2026-08-15,2,2-6-1,604.7
2026-08-15,2,2-6-3,962.4
2026-08-15,2,2-6-4,539.4
2026-08-15,2,2-6-5,1158.0
2026-08-15,2,3-1-2,219.9
2026-08-15,2,3-1-4,72.7
2026-08-15,2,3-1-5,187.0
2026-08-15,2,3-1-6,189.2
2026-08-15,2,3-2-1,443.7
2026-08-15,2,3-2-4,365.4
2026-08-15,2,3-2-5,779.4
2026-08-15,2,3-2-6,843.6
