date,race,combo,odds
2026-04-27,1,1-2-3,24.6
2026-04-27,1,1-2-4,10.0
2026-04-27,1,1-2-5,32.3
2026-04-27,1,1-2-6,53.4
2026-04-27,1,1-3-2,45.3
2026-04-27,1,1-3-4,36.7
2026-04-27,1,1-3-5,80.3
2026-04-27,1,1-3-6,267.8
2026-04-27,1,1-4-2,10.3
2026-04-27,1,1-4-3,31.1
2026-04-27,1,1-4-5,26.4
2026-04-27,1,1-4-6,75.6
2026-04-27,1,1-5-2,69.5
2026-04-27,1,1-5-3,124.0
2026-04-27,1,1-5-4,71.0
2026-04-27,1,1-5-6,293.7
2026-04-27,1,1-6-2,184.6
2026-04-27,1,1-6-3,615.2
2026-04-27,1,1-6-4,230.2
2026-04-27,1,1-6-5,582.6
2026-04-27,1,2-1-3,46.5
2026-04-27,1,2-1-4,18.3
2026-04-27,1,2-1-5,46.7
2026-04-27,1,2-1-6,88.8
2026-04-27,1,2-3-1,118.7
2026-04-27,1,2-3-4,109.7
2026-04-27,1,2-3-5,180.2
2026-04-27,1,2-3-6,488.8
2026-04-27,1,2-4-1,21.4
2026-04-27,1,2-4-3,62.7
2026-04-27,1,2-4-5,44.8
2026-04-27,1,2-4-6,112.7
2026-04-27,1,2-5-1,94.1
2026-04-27,1,2-5-3,211.4
2026-04-27,1,2-5-4,90.5
2026-04-27,1,2-5-6,406.6
2026-04-27,1,2-6-1,358.6
2026-04-27,1,2-6-3,699.7
2026-04-27,1,2-6-4,355.9
2026-04-27,1,2-6-5,710.1
2026-04-27,1,3-1-2,130.0
2026-04-27,1,3-1-4,117.7
2026-04-27,1,3-1-5,198.8
2026-04-27,1,3-1-6,515.3
2026-04-27,1,3-2-1,182.7
2026-04-27,1,3-2-4,186.8
2026-04-27,1,3-2-5,305.0
2026-04-27,1,3-2-6,699.7
2026-04-27,1,3-4-1,150.4
2026-04-27,1,3-4-2,172.8
2026-04-27,1,3-4-5,240.3
2026-04-27,1,3-4-6,654.7
2026-04-27,1,3-5-1,396.5
2026-04-27,1,3-5-2,407.8
2026-04-27,1,3-5-4,388.9
2026-04-27,1,3-5-6,849.6
2026-04-27,1,3-6-1,1170.0
2026-04-27,1,3-6-2,1220.0
2026-04-27,1,3-6-4,1568.0
2026-04-27,1,3-6-5,1699.0
2026-04-27,1,4-1-2,13.0
2026-04-27,1,4-1-3,54.8
2026-04-27,1,4-1-5,23.5
2026-04-27,1,4-1-6,50.0
2026-04-27,1,4-2-1,16.2
2026-04-27,1,4-2-3,66.2
2026-04-27,1,4-2-5,30.3
2026-04-27,1,4-2-6,55.5
2026-04-27,1,4-3-1,110.9
2026-04-27,1,4-3-2,120.3
2026-04-27,1,4-3-5,148.0
2026-04-27,1,4-3-6,369.7
2026-04-27,1,4-5-1,28.1
2026-04-27,1,4-5-2,31.4
2026-04-27,1,4-5-3,84.7
2026-04-27,1,4-5-6,85.7
2026-04-27,1,4-6-1,121.0
2026-04-27,1,4-6-2,110.9
2026-04-27,1,4-6-3,354.1
2026-04-27,1,4-6-5,208.9
2026-04-27,1,5-1-2,169.1
