date,race,combo,odds
2025-09-06,1,1-2-3,36.1
2025-09-06,1,1-2-4,132.6
2025-09-06,1,1-2-5,103.2
2025-09-06,1,1-2-6,141.2
2025-09-06,1,1-3-2,13.3
2025-09-06,1,1-3-4,13.1
2025-09-06,1,1-3-5,6.8
2025-09-06,1,1-3-6,7.2
2025-09-06,1,1-4-2,201.7
2025-09-06,1,1-4-3,65.1
2025-09-06,1,1-4-5,142.8
2025-09-06,1,1-4-6,144.0
2025-09-06,1,1-5-2,129.6
2025-09-06,1,1-5-3,30.9
2025-09-06,1,1-5-4,143.2
2025-09-06,1,1-5-6,61.8
2025-09-06,1,1-6-2,176.6
2025-09-06,1,1-6-3,32.7
2025-09-06,1,1-6-4,162.3
2025-09-06,1,1-6-5,77.5
2025-09-06,1,2-1-3,171.2
2025-09-06,1,2-1-4,525.4
2025-09-06,1,2-1-5,461.4
2025-09-06,1,2-1-6,588.0
2025-09-06,1,2-3-1,208.6
2025-09-06,1,2-3-4,543.7
2025-09-06,1,2-3-5,419.6
2025-09-06,1,2-3-6,615.0
2025-09-06,1,2-4-1,812.1
2025-09-06,1,2-4-3,738.5
2025-09-06,1,2-4-5,1512.0
2025-09-06,1,2-4-6,1512.0
2025-09-06,1,2-5-1,826.4
2025-09-06,1,2-5-3,725.7
2025-09-06,1,2-5-4,1697.0
2025-09-06,1,2-5-6,1364.0
2025-09-06,1,2-6-1,1039.0
2025-09-06,1,2-6-3,1140.0
2025-09-06,1,2-6-4,1914.0
2025-09-06,1,2-6-5,1384.0
2025-09-06,1,3-1-2,25.0
2025-09-06,1,3-1-4,17.7
2025-09-06,1,3-1-5,9.0
2025-09-06,1,3-1-6,10.7
2025-09-06,1,3-2-1,76.4
2025-09-06,1,3-2-4,237.0
2025-09-06,1,3-2-5,165.8
2025-09-06,1,3-2-6,190.5
2025-09-06,1,3-4-1,45.9
2025-09-06,1,3-4-2,201.2
2025-09-06,1,3-4-5,80.9
2025-09-06,1,3-4-6,83.3
2025-09-06,1,3-5-1,24.3
2025-09-06,1,3-5-2,118.7
2025-09-06,1,3-5-4,81.0
2025-09-06,1,3-5-6,37.7
2025-09-06,1,3-6-1,30.7
2025-09-06,1,3-6-2,178.7
2025-09-06,1,3-6-4,103.2
2025-09-06,1,3-6-5,51.4
2025-09-06,1,4-1-2,714.6
2025-09-06,1,4-1-3,258.0
2025-09-06,1,4-1-5,619.1
2025-09-06,1,4-1-6,604.1
2025-09-06,1,4-2-1,921.8
2025-09-06,1,4-2-3,1187.0
2025-09-06,1,4-2-5,1421.0
2025-09-06,1,4-2-6,1737.0
2025-09-06,1,4-3-1,257.6
2025-09-06,1,4-3-2,789.8
2025-09-06,1,4-3-5,469.5
2025-09-06,1,4-3-6,493.0
2025-09-06,1,4-5-1,1005.0
2025-09-06,1,4-5-2,2039.0
2025-09-06,1,4-5-3,864.4
2025-09-06,1,4-5-6,1097.0
2025-09-06,1,4-6-1,1003.0
2025-09-06,1,4-6-2,1995.0
2025-09-06,1,4-6-3,908.4
2025-09-06,1,4-6-5,1289.0
2025-09-06,1,5-1-2,367.8
2025-09-06,1,5-1-3,95.2
2025-09-06,1,5-1-4,427.3
2025-09-06,1,5-1-6,165.5
2025-09-06,1,5-2-1,826.4
2025-09-06,1,5-2-3,742.9
2025-09-06,1,5-2-4,1914.0
2025-09-06,1,5-2-6,1289.0
2025-09-06,1,5-3-1,98.2
2025-09-06,1,5-3-2,397.4
2025-09-06,1,5-3-4,394.5
2025-09-06,1,5-3-6,170.8
2025-09-06,1,5-4-1,906.2
2025-09-06,1,5-4-2,1894.0
2025-09-06,1,5-4-3,945.0
2025-09-06,1,5-4-6,1126.0
2025-09-06,1,5-6-1,219.6
2025-09-06,1,5-6-2,737.1
2025-09-06,1,5-6-3,219.7
2025-09-06,1,5-6-4,722.9
2025-09-06,1,6-1-2,694.8
2025-09-06,1,6-1-3,156.0
2025-09-06,1,6-1-4,767.2
2025-09-06,1,6-1-5,301.1
2025-09-06,1,6-2-1,1389.0
2025-09-06,1,6-2-3,1359.0
2025-09-06,1,6-2-4,2096.0
2025-09-06,1,6-2-5,1944.0
2025-09-06,1,6-3-1,170.2
2025-09-06,1,6-3-2,817.4
2025-09-06,1,6-3-4,713.2
2025-09-06,1,6-3-5,311.8
2025-09-06,1,6-4-1,1316.0
2025-09-06,1,6-4-2,2273.0
2025-09-06,1,6-4-3,1230.0
2025-09-06,1,6-4-5,1667.0
2025-09-06,1,6-5-1,394.1
2025-09-06,1,6-5-2,1426.0
2025-09-06,1,6-5-3,374.8
2025-09-06,1,6-5-4,1222.0
2025-09-06,2,1-2-3,172.7
2025-09-06,2,1-2-4,221.0
2025-09-06,2,1-2-5,160.1
2025-09-06,2,1-2-6,443.7
2025-09-06,2,1-3-2,187.3
2025-09-06,2,1-3-4,190.9
2025-09-06,2,1-3-5,172.1
2025-09-06,2,1-3-6,326.4
2025-09-06,2,1-4-2,284.3
2025-09-06,2,1-4-3,295.5
2025-09-06,2,1-4-5,221.7
2025-09-06,2,1-4-6,614.6
2025-09-06,2,1-5-2,178.6
2025-09-06,2,1-5-3,228.2
2025-09-06,2,1-5-4,220.1
2025-09-06,2,1-5-6,360.7
2025-09-06,2,1-6-2,776.1
2025-09-06,2,1-6-3,676.1
2025-09-06,2,1-6-4,999.8
2025-09-06,2,1-6-5,675.0
2025-09-06,2,2-1-3,138.6
2025-09-06,2,2-1-4,184.2
2025-09-06,2,2-1-5,114.6
2025-09-06,2,2-1-6,347.5
2025-09-06,2,2-3-1,110.1
2025-09-06,2,2-3-4,38.6
2025-09-06,2,2-3-5,30.3
2025-09-06,2,2-3-6,74.2
2025-09-06,2,2-4-1,125.8
2025-09-06,2,2-4-3,47.0
2025-09-06,2,2-4-5,21.8
2025-09-06,2,2-4-6,93.8
2025-09-06,2,2-5-1,78.1
2025-09-06,2,2-5-3,29.4
2025-09-06,2,2-5-4,18.7
2025-09-06,2,2-5-6,52.3
2025-09-06,2,2-6-1,468.7
2025-09-06,2,2-6-3,219.4
2025-09-06,2,2-6-4,236.6
2025-09-06,2,2-6-5,129.2
2025-09-06,2,3-1-2,156.6
2025-09-06,2,3-1-4,153.8
2025-09-06,2,3-1-5,116.1
2025-09-06,2,3-1-6,237.8
2025-09-06,2,3-2-1,124.5
2025-09-06,2,3-2-4,41.6
2025-09-06,2,3-2-5,31.0
2025-09-06,2,3-2-6,73.7
2025-09-06,2,3-4-1,139.9
2025-09-06,2,3-4-2,52.4
2025-09-06,2,3-4-5,27.3
2025-09-06,2,3-4-6,67.0
2025-09-06,2,3-5-1,106.2
2025-09-06,2,3-5-2,39.9
2025-09-06,2,3-5-4,28.8
2025-09-06,2,3-5-6,43.9
2025-09-06,2,3-6-1,391.4
2025-09-06,2,3-6-2,185.2
2025-09-06,2,3-6-4,157.3
2025-09-06,2,3-6-5,104.3
2025-09-06,2,4-1-2,253.7
2025-09-06,2,4-1-3,302.4
2025-09-06,2,4-1-5,185.9
2025-09-06,2,4-1-6,452.8
2025-09-06,2,4-2-1,155.9
2025-09-06,2,4-2-3,68.4
2025-09-06,2,4-2-5,30.9
2025-09-06,2,4-2-6,105.1
2025-09-06,2,4-3-1,210.1
2025-09-06,2,4-3-2,73.1
2025-09-06,2,4-3-5,39.2
2025-09-06,2,4-3-6,92.5
2025-09-06,2,4-5-1,72.5
2025-09-06,2,4-5-2,20.4
2025-09-06,2,4-5-3,26.7
2025-09-06,2,4-5-6,26.5
2025-09-06,2,4-6-1,378.8
2025-09-06,2,4-6-2,173.6
2025-09-06,2,4-6-3,192.4
2025-09-06,2,4-6-5,79.0
2025-09-06,2,5-1-2,134.2
2025-09-06,2,5-1-3,218.7
2025-09-06,2,5-1-4,168.8
2025-09-06,2,5-1-6,246.7
2025-09-06,2,5-2-1,102.0
2025-09-06,2,5-2-3,46.0
2025-09-06,2,5-2-4,27.7
2025-09-06,2,5-2-6,60.1
2025-09-06,2,5-3-1,194.6
2025-09-06,2,5-3-2,64.5
2025-09-06,2,5-3-4,50.1
2025-09-06,2,5-3-6,79.8
2025-09-06,2,5-4-1,94.2
2025-09-06,2,5-4-2,24.9
2025-09-06,2,5-4-3,36.9
2025-09-06,2,5-4-6,34.4
2025-09-06,2,5-6-1,231.2
2025-09-06,2,5-6-2,82.0
2025-09-06,2,5-6-3,113.2
2025-09-06,2,5-6-4,70.6
2025-09-06,2,6-1-2,1846.0
2025-09-06,2,6-1-3,1881.0
2025-09-06,2,6-1-4,1984.0
2025-09-06,2,6-1-5,1347.0
2025-09-06,2,6-2-1,1472.0
2025-09-06,2,6-2-3,752.7
2025-09-06,2,6-2-4,717.5
2025-09-06,2,6-2-5,427.1
2025-09-06,2,6-3-1,1483.0
2025-09-06,2,6-3-2,814.1
2025-09-06,2,6-3-4,718.8
2025-09-06,2,6-3-5,526.3
2025-09-06,2,6-4-1,1488.0
2025-09-06,2,6-4-2,633.2
2025-09-06,2,6-4-3,779.1
2025-09-06,2,6-4-5,243.5
2025-09-06,2,6-5-1,900.5
2025-09-06,2,6-5-2,350.5
2025-09-06,2,6-5-3,449.2
2025-09-06,2,6-5-4,226.4
2025-09-06,3,1-2-3,63.8
2025-09-06,3,1-2-4,288.0
2025-09-06,3,1-2-5,105.5
2025-09-06,3,1-2-6,199.6
2025-09-06,3,1-3-2,55.1
2025-09-06,3,1-3-4,217.2
2025-09-06,3,1-3-5,53.0
2025-09-06,3,1-3-6,99.1
2025-09-06,3,1-4-2,505.4
2025-09-06,3,1-4-3,394.9
2025-09-06,3,1-4-5,495.4
2025-09-06,3,1-4-6,662.8
2025-09-06,3,1-5-2,149.0
2025-09-06,3,1-5-3,94.5
2025-09-06,3,1-5-4,481.2
2025-09-06,3,1-5-6,216.5
2025-09-06,3,1-6-2,362.6
2025-09-06,3,1-6-3,237.8
2025-09-06,3,1-6-4,656.1
2025-09-06,3,1-6-5,332.3
2025-09-06,3,2-1-3,54.0
2025-09-06,3,2-1-4,255.5
2025-09-06,3,2-1-5,82.1
2025-09-06,3,2-1-6,128.3
2025-09-06,3,2-3-1,46.3
2025-09-06,3,2-3-4,81.5
2025-09-06,3,2-3-5,18.0
2025-09-06,3,2-3-6,24.6
2025-09-06,3,2-4-1,406.6
2025-09-06,3,2-4-3,191.2
2025-09-06,3,2-4-5,240.1
2025-09-06,3,2-4-6,284.7
2025-09-06,3,2-5-1,106.1
2025-09-06,3,2-5-3,32.9
2025-09-06,3,2-5-4,177.8
2025-09-06,3,2-5-6,52.5
2025-09-06,3,2-6-1,175.4
2025-09-06,3,2-6-3,55.4
2025-09-06,3,2-6-4,305.7
2025-09-06,3,2-6-5,71.7
2025-09-06,3,3-1-2,46.2
2025-09-06,3,3-1-4,159.6
2025-09-06,3,3-1-5,36.1
2025-09-06,3,3-1-6,60.5
2025-09-06,3,3-2-1,41.9
2025-09-06,3,3-2-4,73.0
2025-09-06,3,3-2-5,13.4
2025-09-06,3,3-2-6,18.9
