date,race,combo,odds
2026-03-15,1,1-2-3,9.1
2026-03-15,1,1-2-4,14.5
2026-03-15,1,1-2-5,12.8
2026-03-15,1,1-2-6,90.2
2026-03-15,1,1-3-2,11.9
2026-03-15,1,1-3-4,19.9
2026-03-15,1,1-3-5,16.7
2026-03-15,1,1-3-6,114.3
2026-03-15,1,1-4-2,27.2
2026-03-15,1,1-4-3,37.5
2026-03-15,1,1-4-5,41.6
2026-03-15,1,1-4-6,161.3
2026-03-15,1,1-5-2,31.1
2026-03-15,1,1-5-3,35.8
2026-03-15,1,1-5-4,67.6
2026-03-15,1,1-5-6,145.3
2026-03-15,1,1-6-2,273.9
2026-03-15,1,1-6-3,360.7
2026-03-15,1,1-6-4,458.2
2026-03-15,1,1-6-5,333.1
2026-03-15,1,2-1-3,21.3
2026-03-15,1,2-1-4,27.4
2026-03-15,1,2-1-5,26.4
2026-03-15,1,2-1-6,132.4
2026-03-15,1,2-3-1,39.4
2026-03-15,1,2-3-4,52.1
2026-03-15,1,2-3-5,55.3
2026-03-15,1,2-3-6,264.0
2026-03-15,1,2-4-1,70.6
2026-03-15,1,2-4-3,98.8
2026-03-15,1,2-4-5,97.8
2026-03-15,1,2-4-6,346.8
2026-03-15,1,2-5-1,78.2
2026-03-15,1,2-5-3,115.2
2026-03-15,1,2-5-4,153.2
2026-03-15,1,2-5-6,455.5
2026-03-15,1,2-6-1,461.0
2026-03-15,1,2-6-3,434.7
2026-03-15,1,2-6-4,786.5
2026-03-15,1,2-6-5,716.4
2026-03-15,1,3-1-2,30.5
2026-03-15,1,3-1-4,42.7
2026-03-15,1,3-1-5,32.2
2026-03-15,1,3-1-6,175.6
2026-03-15,1,3-2-1,48.3
2026-03-15,1,3-2-4,73.5
2026-03-15,1,3-2-5,63.6
2026-03-15,1,3-2-6,263.5
2026-03-15,1,3-4-1,78.1
2026-03-15,1,3-4-2,114.2
2026-03-15,1,3-4-5,116.7
2026-03-15,1,3-4-6,349.1
2026-03-15,1,3-5-1,65.4
2026-03-15,1,3-5-2,103.5
