date,race,combo,odds
2025-12-21,1,1-2-3,30.4
2025-12-21,1,1-2-4,11.3
2025-12-21,1,1-2-5,35.8
2025-12-21,1,1-2-6,366.8
2025-12-21,1,1-3-2,46.2
2025-12-21,1,1-3-4,35.2
2025-12-21,1,1-3-5,83.0
2025-12-21,1,1-3-6,631.2
2025-12-21,1,1-4-2,10.7
2025-12-21,1,1-4-3,29.0
2025-12-21,1,1-4-5,19.7
2025-12-21,1,1-4-6,272.8
2025-12-21,1,1-5-2,56.4
2025-12-21,1,1-5-3,134.7
2025-12-21,1,1-5-4,47.1
2025-12-21,1,1-5-6,742.0
2025-12-21,1,1-6-2,1100.0
2025-12-21,1,1-6-3,1343.0
2025-12-21,1,1-6-4,1113.0
2025-12-21,1,1-6-5,1725.0
2025-12-21,1,2-1-3,48.9
2025-12-21,1,2-1-4,16.2
2025-12-21,1,2-1-5,56.4
2025-12-21,1,2-1-6,497.6
2025-12-21,1,2-3-1,84.3
2025-12-21,1,2-3-4,51.8
2025-12-21,1,2-3-5,109.1
2025-12-21,1,2-3-6,819.1
2025-12-21,1,2-4-1,21.1
2025-12-21,1,2-4-3,39.5
2025-12-21,1,2-4-5,37.6
2025-12-21,1,2-4-6,403.3
2025-12-21,1,2-5-1,130.6
2025-12-21,1,2-5-3,166.6
2025-12-21,1,2-5-4,82.4
2025-12-21,1,2-5-6,847.7
2025-12-21,1,2-6-1,1789.0
2025-12-21,1,2-6-3,1983.0
2025-12-21,1,2-6-4,1436.0
2025-12-21,1,2-6-5,1857.0
2025-12-21,1,3-1-2,78.8
2025-12-21,1,3-1-4,48.2
2025-12-21,1,3-1-5,130.3
2025-12-21,1,3-1-6,845.3
2025-12-21,1,3-2-1,93.4
2025-12-21,1,3-2-4,48.6
2025-12-21,1,3-2-5,126.7
2025-12-21,1,3-2-6,949.9
2025-12-21,1,3-4-1,52.7
2025-12-21,1,3-4-2,43.8
2025-12-21,1,3-4-5,74.6
2025-12-21,1,3-4-6,697.6
2025-12-21,1,3-5-1,258.3
2025-12-21,1,3-5-2,213.9
2025-12-21,1,3-5-4,173.6
2025-12-21,1,3-5-6,1331.0
2025-12-21,1,3-6-1,2514.0
2025-12-21,1,3-6-2,1789.0
2025-12-21,1,3-6-4,2209.0
2025-12-21,1,3-6-5,2260.0
