date,race,combo,odds
2025-09-22,1,1-2-3,7.1
2025-09-22,1,1-2-4,6.3
2025-09-22,1,1-2-5,34.3
2025-09-22,1,1-2-6,15.7
2025-09-22,1,1-3-2,11.0
2025-09-22,1,1-3-4,10.8
2025-09-22,1,1-3-5,39.1
2025-09-22,1,1-3-6,24.0
2025-09-22,1,1-4-2,8.7
2025-09-22,1,1-4-3,12.2
2025-09-22,1,1-4-5,29.2
2025-09-22,1,1-4-6,14.5
2025-09-22,1,1-5-2,72.8
2025-09-22,1,1-5-3,86.8
2025-09-22,1,1-5-4,67.7
2025-09-22,1,1-5-6,89.5
2025-09-22,1,1-6-2,29.4
2025-09-22,1,1-6-3,43.7
2025-09-22,1,1-6-4,33.1
2025-09-22,1,1-6-5,82.9
2025-09-22,1,2-1-3,101.5
2025-09-22,1,2-1-4,106.5
2025-09-22,1,2-1-5,279.8
2025-09-22,1,2-1-6,129.6
2025-09-22,1,2-3-1,301.2
2025-09-22,1,2-3-4,611.1
2025-09-22,1,2-3-5,1321.0
2025-09-22,1,2-3-6,936.9
2025-09-22,1,2-4-1,243.3
2025-09-22,1,2-4-3,468.4
2025-09-22,1,2-4-5,1372.0
2025-09-22,1,2-4-6,555.3
2025-09-22,1,2-5-1,1079.0
2025-09-22,1,2-5-3,1899.0
2025-09-22,1,2-5-4,1849.0
2025-09-22,1,2-5-6,1715.0
2025-09-22,1,2-6-1,300.8
2025-09-22,1,2-6-3,1003.0
2025-09-22,1,2-6-4,901.2
2025-09-22,1,2-6-5,1933.0
2025-09-22,1,3-1-2,196.2
2025-09-22,1,3-1-4,192.4
2025-09-22,1,3-1-5,396.8
2025-09-22,1,3-1-6,313.2
2025-09-22,1,3-2-1,333.3
2025-09-22,1,3-2-4,658.4
2025-09-22,1,3-2-5,975.6
2025-09-22,1,3-2-6,932.8
2025-09-22,1,3-4-1,369.9
2025-09-22,1,3-4-2,656.4
2025-09-22,1,3-4-5,1096.0
2025-09-22,1,3-4-6,924.7
2025-09-22,1,3-5-1,1119.0
2025-09-22,1,3-5-2,1390.0
2025-09-22,1,3-5-4,1757.0
2025-09-22,1,3-5-6,2064.0
2025-09-22,1,3-6-1,793.6
2025-09-22,1,3-6-2,1437.0
2025-09-22,1,3-6-4,1701.0
2025-09-22,1,3-6-5,2593.0
2025-09-22,1,4-1-2,71.1
2025-09-22,1,4-1-3,91.4
2025-09-22,1,4-1-5,100.9
2025-09-22,1,4-1-6,64.6
2025-09-22,1,4-2-1,171.3
2025-09-22,1,4-2-3,408.2
2025-09-22,1,4-2-5,539.8
2025-09-22,1,4-2-6,343.6
2025-09-22,1,4-3-1,274.4
2025-09-22,1,4-3-2,587.5
2025-09-22,1,4-3-5,847.3
2025-09-22,1,4-3-6,627.4
2025-09-22,1,4-5-1,182.4
2025-09-22,1,4-5-2,425.3
2025-09-22,1,4-5-3,660.5
2025-09-22,1,4-5-6,292.9
2025-09-22,1,4-6-1,134.7
2025-09-22,1,4-6-2,274.4
2025-09-22,1,4-6-3,529.0
2025-09-22,1,4-6-5,330.2
2025-09-22,1,5-1-2,559.7
2025-09-22,1,5-1-3,673.0
2025-09-22,1,5-1-4,461.3
2025-09-22,1,5-1-6,517.5
2025-09-22,1,5-2-1,1063.0
2025-09-22,1,5-2-3,1757.0
2025-09-22,1,5-2-4,2170.0
2025-09-22,1,5-2-6,1817.0
2025-09-22,1,5-3-1,1466.0
2025-09-22,1,5-3-2,1933.0
2025-09-22,1,5-3-4,2287.0
2025-09-22,1,5-3-6,2762.0
2025-09-22,1,5-4-1,548.1
2025-09-22,1,5-4-2,1456.0
2025-09-22,1,5-4-3,1427.0
2025-09-22,1,5-4-6,720.9
2025-09-22,1,5-6-1,1215.0
2025-09-22,1,5-6-2,1987.0
2025-09-22,1,5-6-3,2874.0
2025-09-22,1,5-6-4,1802.0
2025-09-22,1,6-1-2,157.7
2025-09-22,1,6-1-3,306.9
2025-09-22,1,6-1-4,187.3
2025-09-22,1,6-1-5,523.8
2025-09-22,1,6-2-1,262.5
2025-09-22,1,6-2-3,748.9
2025-09-22,1,6-2-4,697.3
2025-09-22,1,6-2-5,1258.0
2025-09-22,1,6-3-1,725.9
2025-09-22,1,6-3-2,1047.0
2025-09-22,1,6-3-4,1074.0
2025-09-22,1,6-3-5,1757.0
2025-09-22,1,6-4-1,324.7
2025-09-22,1,6-4-2,585.9
2025-09-22,1,6-4-3,1063.0
2025-09-22,1,6-4-5,1131.0
2025-09-22,1,6-5-1,1408.0
2025-09-22,1,6-5-2,2045.0
2025-09-22,1,6-5-3,2995.0
2025-09-22,1,6-5-4,2532.0
2025-09-22,2,1-2-3,38.9
2025-09-22,2,1-2-4,38.0
2025-09-22,2,1-2-5,93.4
2025-09-22,2,1-2-6,135.2
2025-09-22,2,1-3-2,27.3
2025-09-22,2,1-3-4,8.0
2025-09-22,2,1-3-5,23.2
2025-09-22,2,1-3-6,45.0
2025-09-22,2,1-4-2,29.5
2025-09-22,2,1-4-3,10.2
2025-09-22,2,1-4-5,22.2
2025-09-22,2,1-4-6,38.1
2025-09-22,2,1-5-2,90.5
2025-09-22,2,1-5-3,47.8
2025-09-22,2,1-5-4,47.3
2025-09-22,2,1-5-6,150.4
2025-09-22,2,1-6-2,268.2
2025-09-22,2,1-6-3,154.6
2025-09-22,2,1-6-4,132.1
2025-09-22,2,1-6-5,235.3
2025-09-22,2,2-1-3,151.6
2025-09-22,2,2-1-4,150.9
2025-09-22,2,2-1-5,333.7
2025-09-22,2,2-1-6,445.5
2025-09-22,2,2-3-1,302.9
2025-09-22,2,2-3-4,298.4
2025-09-22,2,2-3-5,611.8
2025-09-22,2,2-3-6,738.6
2025-09-22,2,2-4-1,321.9
2025-09-22,2,2-4-3,353.8
2025-09-22,2,2-4-5,607.3
2025-09-22,2,2-4-6,596.9
2025-09-22,2,2-5-1,664.7
2025-09-22,2,2-5-3,675.7
2025-09-22,2,2-5-4,633.9
2025-09-22,2,2-5-6,1093.0
2025-09-22,2,2-6-1,983.8
2025-09-22,2,2-6-3,1165.0
2025-09-22,2,2-6-4,960.7
2025-09-22,2,2-6-5,1732.0
2025-09-22,2,3-1-2,102.9
2025-09-22,2,3-1-4,28.5
2025-09-22,2,3-1-5,64.8
2025-09-22,2,3-1-6,98.6
2025-09-22,2,3-2-1,227.1
2025-09-22,2,3-2-4,166.9
2025-09-22,2,3-2-5,316.1
2025-09-22,2,3-2-6,345.9
2025-09-22,2,3-4-1,36.1
2025-09-22,2,3-4-2,100.8
2025-09-22,2,3-4-5,56.2
2025-09-22,2,3-4-6,61.5
2025-09-22,2,3-5-1,128.7
2025-09-22,2,3-5-2,253.3
2025-09-22,2,3-5-4,94.1
2025-09-22,2,3-5-6,195.5
2025-09-22,2,3-6-1,229.4
2025-09-22,2,3-6-2,391.6
2025-09-22,2,3-6-4,149.0
2025-09-22,2,3-6-5,320.6
