date,race,combo,odds
2026-02-28,1,1-2-3,23.4
2026-02-28,1,1-2-4,53.6
2026-02-28,1,1-2-5,154.8
2026-02-28,1,1-2-6,40.8
2026-02-28,1,1-3-2,20.7
2026-02-28,1,1-3-4,21.2
2026-02-28,1,1-3-5,72.7
2026-02-28,1,1-3-6,14.5
2026-02-28,1,1-4-2,73.0
2026-02-28,1,1-4-3,49.2
2026-02-28,1,1-4-5,224.1
2026-02-28,1,1-4-6,53.8
2026-02-28,1,1-5-2,319.8
2026-02-28,1,1-5-3,250.2
2026-02-28,1,1-5-4,445.2
2026-02-28,1,1-5-6,296.9
2026-02-28,1,1-6-2,55.4
2026-02-28,1,1-6-3,29.2
2026-02-28,1,1-6-4,64.2
2026-02-28,1,1-6-5,218.5
2026-02-28,1,2-1-3,39.1
2026-02-28,1,2-1-4,79.5
2026-02-28,1,2-1-5,229.9
2026-02-28,1,2-1-6,60.3
2026-02-28,1,2-3-1,55.9
2026-02-28,1,2-3-4,66.0
2026-02-28,1,2-3-5,200.3
2026-02-28,1,2-3-6,42.0
2026-02-28,1,2-4-1,153.7
2026-02-28,1,2-4-3,116.2
2026-02-28,1,2-4-5,508.1
2026-02-28,1,2-4-6,110.2
2026-02-28,1,2-5-1,662.8
2026-02-28,1,2-5-3,448.4
2026-02-28,1,2-5-4,835.6
2026-02-28,1,2-5-6,594.3
2026-02-28,1,2-6-1,98.2
2026-02-28,1,2-6-3,62.7
2026-02-28,1,2-6-4,114.7
2026-02-28,1,2-6-5,439.1
2026-02-28,1,3-1-2,34.2
2026-02-28,1,3-1-4,33.2
2026-02-28,1,3-1-5,87.4
2026-02-28,1,3-1-6,18.5
2026-02-28,1,3-2-1,49.0
2026-02-28,1,3-2-4,53.2
2026-02-28,1,3-2-5,128.8
2026-02-28,1,3-2-6,31.7
2026-02-28,1,3-4-1,51.4
2026-02-28,1,3-4-2,58.4
2026-02-28,1,3-4-5,139.1
2026-02-28,1,3-4-6,23.5
2026-02-28,1,3-5-1,266.5
2026-02-28,1,3-5-2,253.7
2026-02-28,1,3-5-4,270.7
2026-02-28,1,3-5-6,161.6
2026-02-28,1,3-6-1,24.4
2026-02-28,1,3-6-2,28.6
2026-02-28,1,3-6-4,23.2
2026-02-28,1,3-6-5,98.8
2026-02-28,1,4-1-2,227.7
2026-02-28,1,4-1-3,144.9
2026-02-28,1,4-1-5,496.9
2026-02-28,1,4-1-6,147.2
2026-02-28,1,4-2-1,280.2
2026-02-28,1,4-2-3,181.8
2026-02-28,1,4-2-5,616.4
2026-02-28,1,4-2-6,181.6
2026-02-28,1,4-3-1,141.1
2026-02-28,1,4-3-2,157.5
2026-02-28,1,4-3-5,333.5
2026-02-28,1,4-3-6,76.4
2026-02-28,1,4-5-1,767.6
2026-02-28,1,4-5-2,816.5
2026-02-28,1,4-5-3,643.3
2026-02-28,1,4-5-6,451.7
2026-02-28,1,4-6-1,153.3
2026-02-28,1,4-6-2,159.7
2026-02-28,1,4-6-3,82.3
2026-02-28,1,4-6-5,344.6
2026-02-28,1,5-1-2,1200.0
2026-02-28,1,5-1-3,872.1
2026-02-28,1,5-1-4,1448.0
2026-02-28,1,5-1-6,1024.0
2026-02-28,1,5-2-1,1400.0
2026-02-28,1,5-2-3,896.2
2026-02-28,1,5-2-4,1617.0
2026-02-28,1,5-2-6,1358.0
2026-02-28,1,5-3-1,956.8
2026-02-28,1,5-3-2,944.8
2026-02-28,1,5-3-4,1361.0
2026-02-28,1,5-3-6,902.2
2026-02-28,1,5-4-1,1694.0
2026-02-28,1,5-4-2,1665.0
2026-02-28,1,5-4-3,1496.0
2026-02-28,1,5-4-6,1173.0
2026-02-28,1,5-6-1,1193.0
2026-02-28,1,5-6-2,1448.0
2026-02-28,1,5-6-3,933.2
2026-02-28,1,5-6-4,1226.0
2026-02-28,1,6-1-2,84.6
2026-02-28,1,6-1-3,50.3
2026-02-28,1,6-1-4,115.1
2026-02-28,1,6-1-5,351.4
2026-02-28,1,6-2-1,102.6
2026-02-28,1,6-2-3,66.6
2026-02-28,1,6-2-4,134.1
2026-02-28,1,6-2-5,461.5
2026-02-28,1,6-3-1,43.0
2026-02-28,1,6-3-2,51.2
2026-02-28,1,6-3-4,44.8
2026-02-28,1,6-3-5,223.0
2026-02-28,1,6-4-1,178.5
2026-02-28,1,6-4-2,172.5
2026-02-28,1,6-4-3,83.2
2026-02-28,1,6-4-5,478.7
2026-02-28,1,6-5-1,786.3
2026-02-28,1,6-5-2,867.6
2026-02-28,1,6-5-3,598.0
2026-02-28,1,6-5-4,759.9
2026-02-28,2,1-2-3,14.5
2026-02-28,2,1-2-4,8.7
2026-02-28,2,1-2-5,30.3
2026-02-28,2,1-2-6,47.7
2026-02-28,2,1-3-2,18.2
2026-02-28,2,1-3-4,13.7
2026-02-28,2,1-3-5,36.1
2026-02-28,2,1-3-6,51.3
2026-02-28,2,1-4-2,10.2
2026-02-28,2,1-4-3,13.8
2026-02-28,2,1-4-5,17.1
2026-02-28,2,1-4-6,29.2
2026-02-28,2,1-5-2,69.2
2026-02-28,2,1-5-3,86.1
2026-02-28,2,1-5-4,52.5
2026-02-28,2,1-5-6,107.2
2026-02-28,2,1-6-2,174.4
2026-02-28,2,1-6-3,200.2
2026-02-28,2,1-6-4,139.1
2026-02-28,2,1-6-5,238.5
2026-02-28,2,2-1-3,36.2
2026-02-28,2,2-1-4,25.0
2026-02-28,2,2-1-5,69.9
2026-02-28,2,2-1-6,86.2
2026-02-28,2,2-3-1,66.9
2026-02-28,2,2-3-4,71.5
2026-02-28,2,2-3-5,173.8
2026-02-28,2,2-3-6,230.6
2026-02-28,2,2-4-1,43.1
2026-02-28,2,2-4-3,80.0
2026-02-28,2,2-4-5,118.1
2026-02-28,2,2-4-6,131.1
2026-02-28,2,2-5-1,235.7
2026-02-28,2,2-5-3,332.2
2026-02-28,2,2-5-4,276.5
2026-02-28,2,2-5-6,515.6
2026-02-28,2,2-6-1,350.5
2026-02-28,2,2-6-3,612.4
2026-02-28,2,2-6-4,389.8
2026-02-28,2,2-6-5,774.4
2026-02-28,2,3-1-2,60.3
2026-02-28,2,3-1-4,41.7
2026-02-28,2,3-1-5,140.7
2026-02-28,2,3-1-6,175.6
2026-02-28,2,3-2-1,83.9
2026-02-28,2,3-2-4,76.1
2026-02-28,2,3-2-5,200.8
2026-02-28,2,3-2-6,253.5
2026-02-28,2,3-4-1,74.0
2026-02-28,2,3-4-2,91.2
2026-02-28,2,3-4-5,153.8
2026-02-28,2,3-4-6,201.3
2026-02-28,2,3-5-1,262.2
2026-02-28,2,3-5-2,260.7
2026-02-28,2,3-5-4,286.3
2026-02-28,2,3-5-6,404.1
2026-02-28,2,3-6-1,397.2
2026-02-28,2,3-6-2,530.8
2026-02-28,2,3-6-4,476.9
2026-02-28,2,3-6-5,561.6
2026-02-28,2,4-1-2,36.0
2026-02-28,2,4-1-3,59.5
2026-02-28,2,4-1-5,51.2
2026-02-28,2,4-1-6,75.9
2026-02-28,2,4-2-1,69.1
2026-02-28,2,4-2-3,144.2
2026-02-28,2,4-2-5,166.2
2026-02-28,2,4-2-6,192.1
2026-02-28,2,4-3-1,124.5
2026-02-28,2,4-3-2,178.1
2026-02-28,2,4-3-5,235.3
2026-02-28,2,4-3-6,280.0
2026-02-28,2,4-5-1,86.7
2026-02-28,2,4-5-2,159.4
2026-02-28,2,4-5-3,241.7
2026-02-28,2,4-5-6,131.6
2026-02-28,2,4-6-1,183.0
2026-02-28,2,4-6-2,291.2
2026-02-28,2,4-6-3,408.8
2026-02-28,2,4-6-5,228.8
2026-02-28,2,5-1-2,258.4
2026-02-28,2,5-1-3,332.5
2026-02-28,2,5-1-4,181.5
2026-02-28,2,5-1-6,355.5
2026-02-28,2,5-2-1,442.1
2026-02-28,2,5-2-3,605.3
2026-02-28,2,5-2-4,557.1
2026-02-28,2,5-2-6,809.2
2026-02-28,2,5-3-1,636.6
2026-02-28,2,5-3-2,595.0
2026-02-28,2,5-3-4,942.5
2026-02-28,2,5-3-6,1234.0
2026-02-28,2,5-4-1,230.1
2026-02-28,2,5-4-2,473.0
2026-02-28,2,5-4-3,790.9
2026-02-28,2,5-4-6,404.3
2026-02-28,2,5-6-1,758.5
2026-02-28,2,5-6-2,1104.0
2026-02-28,2,5-6-3,1509.0
2026-02-28,2,5-6-4,698.7
2026-02-28,2,6-1-2,821.9
2026-02-28,2,6-1-3,1040.0
2026-02-28,2,6-1-4,694.1
2026-02-28,2,6-1-5,1353.0
2026-02-28,2,6-2-1,1236.0
2026-02-28,2,6-2-3,1783.0
2026-02-28,2,6-2-4,1345.0
2026-02-28,2,6-2-5,2209.0
2026-02-28,2,6-3-1,1460.0
2026-02-28,2,6-3-2,1824.0
2026-02-28,2,6-3-4,1804.0
2026-02-28,2,6-3-5,2969.0
2026-02-28,2,6-4-1,821.9
2026-02-28,2,6-4-2,1261.0
2026-02-28,2,6-4-3,1768.0
2026-02-28,2,6-4-5,1187.0
2026-02-28,2,6-5-1,1840.0
2026-02-28,2,6-5-2,2171.0
2026-02-28,2,6-5-3,2874.0
2026-02-28,2,6-5-4,1201.0
2026-02-28,3,1-2-3,15.3
2026-02-28,3,1-2-4,16.2
2026-02-28,3,1-2-5,19.4
2026-02-28,3,1-2-6,41.3
2026-02-28,3,1-3-2,16.0
2026-02-28,3,1-3-4,11.2
2026-02-28,3,1-3-5,12.6
2026-02-28,3,1-3-6,38.1
2026-02-28,3,1-4-2,16.2
2026-02-28,3,1-4-3,12.8
2026-02-28,3,1-4-5,9.9
2026-02-28,3,1-4-6,23.5
2026-02-28,3,1-5-2,32.1
2026-02-28,3,1-5-3,26.5
2026-02-28,3,1-5-4,22.2
2026-02-28,3,1-5-6,38.0
2026-02-28,3,1-6-2,90.8
2026-02-28,3,1-6-3,101.3
2026-02-28,3,1-6-4,74.2
2026-02-28,3,1-6-5,77.1
2026-02-28,3,2-1-3,93.1
2026-02-28,3,2-1-4,104.0
2026-02-28,3,2-1-5,104.4
2026-02-28,3,2-1-6,164.7
2026-02-28,3,2-3-1,184.6
2026-02-28,3,2-3-4,378.6
2026-02-28,3,2-3-5,338.6
2026-02-28,3,2-3-6,575.9
2026-02-28,3,2-4-1,213.9
2026-02-28,3,2-4-3,435.5
2026-02-28,3,2-4-5,393.4
2026-02-28,3,2-4-6,570.6
2026-02-28,3,2-5-1,301.1
2026-02-28,3,2-5-3,525.2
2026-02-28,3,2-5-4,536.1
2026-02-28,3,2-5-6,650.3
2026-02-28,3,2-6-1,491.5
2026-02-28,3,2-6-3,943.3
2026-02-28,3,2-6-4,860.5
2026-02-28,3,2-6-5,874.7
2026-02-28,3,3-1-2,93.4
2026-02-28,3,3-1-4,71.8
2026-02-28,3,3-1-5,73.9
2026-02-28,3,3-1-6,156.7
2026-02-28,3,3-2-1,182.2
2026-02-28,3,3-2-4,353.3
2026-02-28,3,3-2-5,269.5
2026-02-28,3,3-2-6,504.2
2026-02-28,3,3-4-1,118.0
2026-02-28,3,3-4-2,293.0
2026-02-28,3,3-4-5,169.8
2026-02-28,3,3-4-6,298.2
2026-02-28,3,3-5-1,185.1
2026-02-28,3,3-5-2,316.9
2026-02-28,3,3-5-4,293.1
2026-02-28,3,3-5-6,402.4
2026-02-28,3,3-6-1,471.3
2026-02-28,3,3-6-2,828.0
2026-02-28,3,3-6-4,681.2
2026-02-28,3,3-6-5,710.4
2026-02-28,3,4-1-2,88.2
2026-02-28,3,4-1-3,87.4
2026-02-28,3,4-1-5,42.4
2026-02-28,3,4-1-6,81.1
2026-02-28,3,4-2-1,186.4
2026-02-28,3,4-2-3,462.6
