date,race,combo,odds
2026-03-15,1,1-2-3,8.1
2026-03-15,1,1-2-4,12.3
2026-03-15,1,1-2-5,65.5
2026-03-15,1,1-2-6,24.7
2026-03-15,1,1-3-2,6.7
2026-03-15,1,1-3-4,5.1
2026-03-15,1,1-3-5,33.1
2026-03-15,1,1-3-6,11.2
2026-03-15,1,1-4-2,19.3
2026-03-15,1,1-4-3,11.1
2026-03-15,1,1-4-5,53.4
2026-03-15,1,1-4-6,19.5
2026-03-15,1,1-5-2,146.0
2026-03-15,1,1-5-3,92.0
2026-03-15,1,1-5-4,107.0
2026-03-15,1,1-5-6,131.7
2026-03-15,1,1-6-2,48.5
2026-03-15,1,1-6-3,31.6
2026-03-15,1,1-6-4,34.3
2026-03-15,1,1-6-5,107.4
2026-03-15,1,2-1-3,104.1
2026-03-15,1,2-1-4,153.5
2026-03-15,1,2-1-5,498.2
2026-03-15,1,2-1-6,263.4
2026-03-15,1,2-3-1,181.7
2026-03-15,1,2-3-4,350.3
2026-03-15,1,2-3-5,843.6
2026-03-15,1,2-3-6,650.9
2026-03-15,1,2-4-1,342.6
2026-03-15,1,2-4-3,488.8
2026-03-15,1,2-4-5,1269.0
2026-03-15,1,2-4-6,912.8
2026-03-15,1,2-5-1,1128.0
2026-03-15,1,2-5-3,1198.0
2026-03-15,1,2-5-4,1600.0
2026-03-15,1,2-5-6,1416.0
2026-03-15,1,2-6-1,789.4
2026-03-15,1,2-6-3,1043.0
2026-03-15,1,2-6-4,1217.0
2026-03-15,1,2-6-5,1797.0
2026-03-15,1,3-1-2,61.4
2026-03-15,1,3-1-4,40.0
2026-03-15,1,3-1-5,154.9
2026-03-15,1,3-1-6,71.1
2026-03-15,1,3-2-1,138.8
2026-03-15,1,3-2-4,231.3
2026-03-15,1,3-2-5,395.3
2026-03-15,1,3-2-6,414.3
2026-03-15,1,3-4-1,80.5
2026-03-15,1,3-4-2,196.3
2026-03-15,1,3-4-5,300.7
2026-03-15,1,3-4-6,165.0
2026-03-15,1,3-5-1,361.1
2026-03-15,1,3-5-2,563.0
2026-03-15,1,3-5-4,482.8
2026-03-15,1,3-5-6,660.1
2026-03-15,1,3-6-1,213.4
2026-03-15,1,3-6-2,576.9
2026-03-15,1,3-6-4,264.9
2026-03-15,1,3-6-5,591.5
2026-03-15,1,4-1-2,182.2
2026-03-15,1,4-1-3,93.9
2026-03-15,1,4-1-5,360.0
2026-03-15,1,4-1-6,157.9
2026-03-15,1,4-2-1,372.0
2026-03-15,1,4-2-3,514.7
