date,race,combo,odds
2026-03-31,1,1-2-3,11.8
2026-03-31,1,1-2-4,21.3
2026-03-31,1,1-2-5,164.7
2026-03-31,1,1-2-6,37.9
2026-03-31,1,1-3-2,16.4
2026-03-31,1,1-3-4,30.2
2026-03-31,1,1-3-5,191.8
2026-03-31,1,1-3-6,43.0
2026-03-31,1,1-4-2,37.7
2026-03-31,1,1-4-3,47.2
2026-03-31,1,1-4-5,244.4
2026-03-31,1,1-4-6,74.8
2026-03-31,1,1-5-2,448.2
2026-03-31,1,1-5-3,522.0
2026-03-31,1,1-5-4,513.3
2026-03-31,1,1-5-6,597.2
2026-03-31,1,1-6-2,94.0
2026-03-31,1,1-6-3,99.4
2026-03-31,1,1-6-4,144.0
2026-03-31,1,1-6-5,506.1
2026-03-31,1,2-1-3,12.0
2026-03-31,1,2-1-4,22.2
2026-03-31,1,2-1-5,126.6
2026-03-31,1,2-1-6,35.1
2026-03-31,1,2-3-1,17.8
2026-03-31,1,2-3-4,22.0
2026-03-31,1,2-3-5,111.4
2026-03-31,1,2-3-6,31.7
2026-03-31,1,2-4-1,39.4
2026-03-31,1,2-4-3,36.5
2026-03-31,1,2-4-5,210.1
2026-03-31,1,2-4-6,55.5
2026-03-31,1,2-5-1,415.4
2026-03-31,1,2-5-3,413.0
2026-03-31,1,2-5-4,463.7
2026-03-31,1,2-5-6,543.1
2026-03-31,1,2-6-1,97.3
2026-03-31,1,2-6-3,81.3
2026-03-31,1,2-6-4,117.6
2026-03-31,1,2-6-5,452.0
2026-03-31,1,3-1-2,29.1
2026-03-31,1,3-1-4,55.9
2026-03-31,1,3-1-5,262.3
2026-03-31,1,3-1-6,71.5
2026-03-31,1,3-2-1,28.5
2026-03-31,1,3-2-4,37.4
2026-03-31,1,3-2-5,156.7
2026-03-31,1,3-2-6,48.4
2026-03-31,1,3-4-1,75.6
2026-03-31,1,3-4-2,58.9
2026-03-31,1,3-4-5,260.7
2026-03-31,1,3-4-6,82.0
2026-03-31,1,3-5-1,550.0
2026-03-31,1,3-5-2,443.6
2026-03-31,1,3-5-4,444.5
2026-03-31,1,3-5-6,594.0
2026-03-31,1,3-6-1,133.6
2026-03-31,1,3-6-2,115.9
2026-03-31,1,3-6-4,171.6
2026-03-31,1,3-6-5,691.0
2026-03-31,1,4-1-2,50.2
2026-03-31,1,4-1-3,60.3
2026-03-31,1,4-1-5,209.5
2026-03-31,1,4-1-6,66.3
2026-03-31,1,4-2-1,53.8
2026-03-31,1,4-2-3,55.2
2026-03-31,1,4-2-5,234.6
2026-03-31,1,4-2-6,55.7
2026-03-31,1,4-3-1,80.7
2026-03-31,1,4-3-2,71.1
2026-03-31,1,4-3-5,342.8
2026-03-31,1,4-3-6,83.6
2026-03-31,1,4-5-1,299.4
2026-03-31,1,4-5-2,263.9
2026-03-31,1,4-5-3,426.9
2026-03-31,1,4-5-6,304.1
2026-03-31,1,4-6-1,71.8
2026-03-31,1,4-6-2,68.7
2026-03-31,1,4-6-3,84.4
2026-03-31,1,4-6-5,272.5
2026-03-31,1,5-1-2,1067.0
2026-03-31,1,5-1-3,1191.0
2026-03-31,1,5-1-4,1218.0
2026-03-31,1,5-1-6,1268.0
2026-03-31,1,5-2-1,1100.0
2026-03-31,1,5-2-3,913.6
2026-03-31,1,5-2-4,1197.0
2026-03-31,1,5-2-6,1153.0
2026-03-31,1,5-3-1,1339.0
2026-03-31,1,5-3-2,1232.0
2026-03-31,1,5-3-4,1487.0
2026-03-31,1,5-3-6,1645.0
2026-03-31,1,5-4-1,1225.0
2026-03-31,1,5-4-2,1105.0
2026-03-31,1,5-4-3,1322.0
2026-03-31,1,5-4-6,993.6
2026-03-31,1,5-6-1,1123.0
2026-03-31,1,5-6-2,1159.0
2026-03-31,1,5-6-3,1184.0
2026-03-31,1,5-6-4,1007.0
2026-03-31,1,6-1-2,198.3
2026-03-31,1,6-1-3,259.1
2026-03-31,1,6-1-4,328.1
2026-03-31,1,6-1-5,1067.0
2026-03-31,1,6-2-1,183.0
2026-03-31,1,6-2-3,193.9
2026-03-31,1,6-2-4,253.6
2026-03-31,1,6-2-5,1072.0
2026-03-31,1,6-3-1,323.2
2026-03-31,1,6-3-2,243.9
2026-03-31,1,6-3-4,395.6
2026-03-31,1,6-3-5,1322.0
2026-03-31,1,6-4-1,275.3
2026-03-31,1,6-4-2,242.5
2026-03-31,1,6-4-3,307.1
2026-03-31,1,6-4-5,786.9
2026-03-31,1,6-5-1,1456.0
2026-03-31,1,6-5-2,1427.0
2026-03-31,1,6-5-3,1529.0
2026-03-31,1,6-5-4,1140.0
2026-03-31,2,1-2-3,72.9
2026-03-31,2,1-2-4,30.4
2026-03-31,2,1-2-5,44.2
2026-03-31,2,1-2-6,108.8
2026-03-31,2,1-3-2,131.7
2026-03-31,2,1-3-4,125.6
2026-03-31,2,1-3-5,159.7
2026-03-31,2,1-3-6,367.3
2026-03-31,2,1-4-2,33.8
2026-03-31,2,1-4-3,106.2
2026-03-31,2,1-4-5,42.3
2026-03-31,2,1-4-6,117.0
2026-03-31,2,1-5-2,60.2
2026-03-31,2,1-5-3,200.7
2026-03-31,2,1-5-4,66.4
2026-03-31,2,1-5-6,147.3
2026-03-31,2,1-6-2,322.5
2026-03-31,2,1-6-3,489.4
2026-03-31,2,1-6-4,360.1
2026-03-31,2,1-6-5,325.3
2026-03-31,2,2-1-3,75.9
2026-03-31,2,2-1-4,24.0
2026-03-31,2,2-1-5,34.2
2026-03-31,2,2-1-6,89.6
2026-03-31,2,2-3-1,155.2
2026-03-31,2,2-3-4,79.5
2026-03-31,2,2-3-5,102.5
2026-03-31,2,2-3-6,253.6
2026-03-31,2,2-4-1,23.5
2026-03-31,2,2-4-3,49.0
2026-03-31,2,2-4-5,16.4
2026-03-31,2,2-4-6,43.2
2026-03-31,2,2-5-1,49.9
2026-03-31,2,2-5-3,95.1
2026-03-31,2,2-5-4,29.2
2026-03-31,2,2-5-6,65.1
2026-03-31,2,2-6-1,330.6
2026-03-31,2,2-6-3,492.7
2026-03-31,2,2-6-4,152.9
2026-03-31,2,2-6-5,178.3
2026-03-31,2,3-1-2,373.4
2026-03-31,2,3-1-4,344.5
2026-03-31,2,3-1-5,431.4
2026-03-31,2,3-1-6,933.7
2026-03-31,2,3-2-1,338.2
2026-03-31,2,3-2-4,175.8
2026-03-31,2,3-2-5,198.7
2026-03-31,2,3-2-6,424.0
2026-03-31,2,3-4-1,341.3
2026-03-31,2,3-4-2,183.9
2026-03-31,2,3-4-5,216.3
2026-03-31,2,3-4-6,420.8
2026-03-31,2,3-5-1,489.4
2026-03-31,2,3-5-2,224.2
2026-03-31,2,3-5-4,276.7
2026-03-31,2,3-5-6,497.1
2026-03-31,2,3-6-1,1670.0
2026-03-31,2,3-6-2,1314.0
2026-03-31,2,3-6-4,1084.0
2026-03-31,2,3-6-5,974.6
2026-03-31,2,4-1-2,33.5
2026-03-31,2,4-1-3,147.1
2026-03-31,2,4-1-5,34.5
2026-03-31,2,4-1-6,74.5
2026-03-31,2,4-2-1,27.5
2026-03-31,2,4-2-3,70.3
2026-03-31,2,4-2-5,14.0
2026-03-31,2,4-2-6,35.9
2026-03-31,2,4-3-1,230.2
2026-03-31,2,4-3-2,143.4
2026-03-31,2,4-3-5,124.3
2026-03-31,2,4-3-6,247.4
2026-03-31,2,4-5-1,25.1
2026-03-31,2,4-5-2,13.2
2026-03-31,2,4-5-3,70.4
2026-03-31,2,4-5-6,19.2
2026-03-31,2,4-6-1,151.4
2026-03-31,2,4-6-2,83.1
2026-03-31,2,4-6-3,281.2
2026-03-31,2,4-6-5,57.2
2026-03-31,2,5-1-2,107.4
2026-03-31,2,5-1-3,375.3
2026-03-31,2,5-1-4,98.1
2026-03-31,2,5-1-6,130.4
