date,race,combo,odds
2025-09-27,1,1-2-3,8.2
2025-09-27,1,1-2-4,12.2
2025-09-27,1,1-2-5,61.3
2025-09-27,1,1-2-6,29.5
2025-09-27,1,1-3-2,6.0
2025-09-27,1,1-3-4,9.3
2025-09-27,1,1-3-5,39.4
2025-09-27,1,1-3-6,23.9
2025-09-27,1,1-4-2,18.1
2025-09-27,1,1-4-3,18.6
2025-09-27,1,1-4-5,66.9
2025-09-27,1,1-4-6,36.1
2025-09-27,1,1-5-2,122.4
2025-09-27,1,1-5-3,122.7
2025-09-27,1,1-5-4,153.4
2025-09-27,1,1-5-6,226.5
2025-09-27,1,1-6-2,63.5
2025-09-27,1,1-6-3,68.9
2025-09-27,1,1-6-4,86.9
2025-09-27,1,1-6-5,205.1
2025-09-27,1,2-1-3,48.7
2025-09-27,1,2-1-4,69.9
2025-09-27,1,2-1-5,300.2
2025-09-27,1,2-1-6,149.9
2025-09-27,1,2-3-1,85.7
2025-09-27,1,2-3-4,135.2
2025-09-27,1,2-3-5,565.8
2025-09-27,1,2-3-6,293.4
2025-09-27,1,2-4-1,150.9
2025-09-27,1,2-4-3,207.2
2025-09-27,1,2-4-5,720.2
2025-09-27,1,2-4-6,352.5
2025-09-27,1,2-5-1,831.3
2025-09-27,1,2-5-3,925.6
2025-09-27,1,2-5-4,1122.0
2025-09-27,1,2-5-6,1151.0
2025-09-27,1,2-6-1,406.8
2025-09-27,1,2-6-3,620.6
2025-09-27,1,2-6-4,697.8
2025-09-27,1,2-6-5,1374.0
2025-09-27,1,3-1-2,23.3
2025-09-27,1,3-1-4,30.3
2025-09-27,1,3-1-5,107.4
2025-09-27,1,3-1-6,58.9
2025-09-27,1,3-2-1,58.3
2025-09-27,1,3-2-4,85.9
2025-09-27,1,3-2-5,315.0
2025-09-27,1,3-2-6,168.2
2025-09-27,1,3-4-1,55.1
2025-09-27,1,3-4-2,79.1
2025-09-27,1,3-4-5,172.8
2025-09-27,1,3-4-6,98.5
2025-09-27,1,3-5-1,289.9
2025-09-27,1,3-5-2,393.8
2025-09-27,1,3-5-4,388.1
2025-09-27,1,3-5-6,466.0
2025-09-27,1,3-6-1,154.2
2025-09-27,1,3-6-2,269.9
2025-09-27,1,3-6-4,221.5
2025-09-27,1,3-6-5,493.3
2025-09-27,1,4-1-2,48.8
2025-09-27,1,4-1-3,49.0
2025-09-27,1,4-1-5,117.5
2025-09-27,1,4-1-6,68.8
2025-09-27,1,4-2-1,108.3
2025-09-27,1,4-2-3,165.9
2025-09-27,1,4-2-5,335.0
2025-09-27,1,4-2-6,198.2
2025-09-27,1,4-3-1,88.2
2025-09-27,1,4-3-2,148.3
2025-09-27,1,4-3-5,298.9
2025-09-27,1,4-3-6,173.0
2025-09-27,1,4-5-1,188.8
2025-09-27,1,4-5-2,281.1
2025-09-27,1,4-5-3,340.5
2025-09-27,1,4-5-6,230.0
2025-09-27,1,4-6-1,114.4
2025-09-27,1,4-6-2,182.4
2025-09-27,1,4-6-3,214.4
2025-09-27,1,4-6-5,261.7
2025-09-27,1,5-1-2,550.8
2025-09-27,1,5-1-3,430.2
2025-09-27,1,5-1-4,504.4
2025-09-27,1,5-1-6,665.0
2025-09-27,1,5-2-1,997.6
2025-09-27,1,5-2-3,951.8
2025-09-27,1,5-2-4,1504.0
2025-09-27,1,5-2-6,1471.0
2025-09-27,1,5-3-1,603.9
2025-09-27,1,5-3-2,847.0
2025-09-27,1,5-3-4,958.5
2025-09-27,1,5-3-6,1103.0
2025-09-27,1,5-4-1,666.7
2025-09-27,1,5-4-2,919.3
2025-09-27,1,5-4-3,910.0
2025-09-27,1,5-4-6,811.3
2025-09-27,1,5-6-1,997.6
2025-09-27,1,5-6-2,1632.0
2025-09-27,1,5-6-3,1241.0
2025-09-27,1,5-6-4,1103.0
2025-09-27,1,6-1-2,274.2
2025-09-27,1,6-1-3,295.3
2025-09-27,1,6-1-4,389.8
2025-09-27,1,6-1-5,1024.0
2025-09-27,1,6-2-1,525.0
2025-09-27,1,6-2-3,780.7
2025-09-27,1,6-2-4,965.4
2025-09-27,1,6-2-5,2342.0
2025-09-27,1,6-3-1,430.9
2025-09-27,1,6-3-2,758.7
2025-09-27,1,6-3-4,683.6
2025-09-27,1,6-3-5,1844.0
2025-09-27,1,6-4-1,463.6
2025-09-27,1,6-4-2,763.0
2025-09-27,1,6-4-3,728.0
2025-09-27,1,6-4-5,1171.0
2025-09-27,1,6-5-1,1353.0
2025-09-27,1,6-5-2,2342.0
2025-09-27,1,6-5-3,1910.0
2025-09-27,1,6-5-4,1448.0
2025-09-27,2,1-2-3,13.3
2025-09-27,2,1-2-4,43.5
2025-09-27,2,1-2-5,34.1
2025-09-27,2,1-2-6,39.7
2025-09-27,2,1-3-2,12.1
2025-09-27,2,1-3-4,21.2
2025-09-27,2,1-3-5,14.0
2025-09-27,2,1-3-6,14.8
2025-09-27,2,1-4-2,77.5
2025-09-27,2,1-4-3,47.4
2025-09-27,2,1-4-5,77.3
2025-09-27,2,1-4-6,84.2
2025-09-27,2,1-5-2,47.8
2025-09-27,2,1-5-3,27.0
2025-09-27,2,1-5-4,87.3
2025-09-27,2,1-5-6,56.0
2025-09-27,2,1-6-2,82.9
2025-09-27,2,1-6-3,50.2
2025-09-27,2,1-6-4,141.8
2025-09-27,2,1-6-5,107.3
2025-09-27,2,2-1-3,56.4
2025-09-27,2,2-1-4,126.0
2025-09-27,2,2-1-5,109.1
2025-09-27,2,2-1-6,153.2
2025-09-27,2,2-3-1,85.0
2025-09-27,2,2-3-4,152.6
2025-09-27,2,2-3-5,132.7
2025-09-27,2,2-3-6,145.1
2025-09-27,2,2-4-1,261.5
2025-09-27,2,2-4-3,266.2
2025-09-27,2,2-4-5,359.9
2025-09-27,2,2-4-6,383.4
2025-09-27,2,2-5-1,211.0
2025-09-27,2,2-5-3,191.6
2025-09-27,2,2-5-4,376.6
2025-09-27,2,2-5-6,341.8
2025-09-27,2,2-6-1,386.4
2025-09-27,2,2-6-3,335.7
2025-09-27,2,2-6-4,589.0
2025-09-27,2,2-6-5,530.3
2025-09-27,2,3-1-2,33.5
2025-09-27,2,3-1-4,43.4
2025-09-27,2,3-1-5,29.9
2025-09-27,2,3-1-6,24.6
2025-09-27,2,3-2-1,65.3
2025-09-27,2,3-2-4,106.9
2025-09-27,2,3-2-5,78.8
2025-09-27,2,3-2-6,77.9
2025-09-27,2,3-4-1,75.5
2025-09-27,2,3-4-2,111.9
2025-09-27,2,3-4-5,65.8
2025-09-27,2,3-4-6,68.4
2025-09-27,2,3-5-1,48.4
2025-09-27,2,3-5-2,82.4
2025-09-27,2,3-5-4,74.8
2025-09-27,2,3-5-6,50.7
2025-09-27,2,3-6-1,48.4
2025-09-27,2,3-6-2,120.9
2025-09-27,2,3-6-4,106.0
2025-09-27,2,3-6-5,80.2
2025-09-27,2,4-1-2,240.2
2025-09-27,2,4-1-3,164.0
2025-09-27,2,4-1-5,198.5
2025-09-27,2,4-1-6,203.8
2025-09-27,2,4-2-1,353.5
2025-09-27,2,4-2-3,330.5
2025-09-27,2,4-2-5,385.1
2025-09-27,2,4-2-6,399.6
2025-09-27,2,4-3-1,173.9
2025-09-27,2,4-3-2,267.0
2025-09-27,2,4-3-5,159.1
2025-09-27,2,4-3-6,146.0
2025-09-27,2,4-5-1,197.7
2025-09-27,2,4-5-2,289.5
2025-09-27,2,4-5-3,167.8
2025-09-27,2,4-5-6,138.6
2025-09-27,2,4-6-1,295.0
2025-09-27,2,4-6-2,425.0
2025-09-27,2,4-6-3,225.7
2025-09-27,2,4-6-5,207.4
2025-09-27,2,5-1-2,103.5
2025-09-27,2,5-1-3,59.7
2025-09-27,2,5-1-4,167.8
2025-09-27,2,5-1-6,88.2
2025-09-27,2,5-2-1,221.0
2025-09-27,2,5-2-3,201.8
2025-09-27,2,5-2-4,476.1
2025-09-27,2,5-2-6,296.8
2025-09-27,2,5-3-1,80.1
2025-09-27,2,5-3-2,140.6
2025-09-27,2,5-3-4,175.0
2025-09-27,2,5-3-6,87.6
2025-09-27,2,5-4-1,286.1
2025-09-27,2,5-4-2,426.1
2025-09-27,2,5-4-3,246.0
2025-09-27,2,5-4-6,221.9
2025-09-27,2,5-6-1,165.6
2025-09-27,2,5-6-2,291.7
2025-09-27,2,5-6-3,154.2
2025-09-27,2,5-6-4,264.1
2025-09-27,2,6-1-2,460.7
2025-09-27,2,6-1-3,210.6
2025-09-27,2,6-1-4,727.5
2025-09-27,2,6-1-5,489.8
2025-09-27,2,6-2-1,678.2
2025-09-27,2,6-2-3,642.4
2025-09-27,2,6-2-4,1289.0
2025-09-27,2,6-2-5,1098.0
2025-09-27,2,6-3-1,197.8
2025-09-27,2,6-3-2,417.7
2025-09-27,2,6-3-4,379.5
2025-09-27,2,6-3-5,274.7
2025-09-27,2,6-4-1,870.7
2025-09-27,2,6-4-2,1448.0
2025-09-27,2,6-4-3,600.4
2025-09-27,2,6-4-5,580.0
2025-09-27,2,6-5-1,508.1
2025-09-27,2,6-5-2,900.7
2025-09-27,2,6-5-3,364.5
2025-09-27,2,6-5-4,539.5
2025-09-27,3,1-2-3,104.8
2025-09-27,3,1-2-4,166.2
2025-09-27,3,1-2-5,57.0
2025-09-27,3,1-2-6,11.6
2025-09-27,3,1-3-2,219.2
2025-09-27,3,1-3-4,385.6
2025-09-27,3,1-3-5,351.1
2025-09-27,3,1-3-6,147.7
2025-09-27,3,1-4-2,397.0
2025-09-27,3,1-4-3,596.5
2025-09-27,3,1-4-5,554.4
2025-09-27,3,1-4-6,249.6
2025-09-27,3,1-5-2,109.2
2025-09-27,3,1-5-3,437.5
2025-09-27,3,1-5-4,527.6
2025-09-27,3,1-5-6,65.3
2025-09-27,3,1-6-2,5.7
2025-09-27,3,1-6-3,33.9
2025-09-27,3,1-6-4,43.1
2025-09-27,3,1-6-5,15.0
2025-09-27,3,2-1-3,206.6
2025-09-27,3,2-1-4,332.9
2025-09-27,3,2-1-5,151.7
2025-09-27,3,2-1-6,37.3
2025-09-27,3,2-3-1,466.9
2025-09-27,3,2-3-4,652.6
2025-09-27,3,2-3-5,756.6
2025-09-27,3,2-3-6,364.5
2025-09-27,3,2-4-1,895.6
2025-09-27,3,2-4-3,1037.0
2025-09-27,3,2-4-5,1171.0
2025-09-27,3,2-4-6,540.3
2025-09-27,3,2-5-1,308.7
2025-09-27,3,2-5-3,839.3
2025-09-27,3,2-5-4,841.3
2025-09-27,3,2-5-6,171.7
2025-09-27,3,2-6-1,30.4
2025-09-27,3,2-6-3,123.3
2025-09-27,3,2-6-4,152.5
2025-09-27,3,2-6-5,65.8
2025-09-27,3,3-1-2,741.1
2025-09-27,3,3-1-4,1432.0
2025-09-27,3,3-1-5,1052.0
2025-09-27,3,3-1-6,511.9
2025-09-27,3,3-2-1,661.0
2025-09-27,3,3-2-4,895.6
2025-09-27,3,3-2-5,923.1
2025-09-27,3,3-2-6,504.8
2025-09-27,3,3-4-1,1778.0
2025-09-27,3,3-4-2,1449.0
2025-09-27,3,3-4-5,1409.0
2025-09-27,3,3-4-6,1336.0
2025-09-27,3,3-5-1,1367.0
2025-09-27,3,3-5-2,1421.0
2025-09-27,3,3-5-4,1919.0
2025-09-27,3,3-5-6,1145.0
2025-09-27,3,3-6-1,458.0
2025-09-27,3,3-6-2,499.9
2025-09-27,3,3-6-4,1005.0
2025-09-27,3,3-6-5,809.2
2025-09-27,3,4-1-2,1522.0
2025-09-27,3,4-1-3,2559.0
2025-09-27,3,4-1-5,1663.0
2025-09-27,3,4-1-6,867.6
2025-09-27,3,4-2-1,1804.0
2025-09-27,3,4-2-3,1726.0
2025-09-27,3,4-2-5,1640.0
2025-09-27,3,4-2-6,939.9
2025-09-27,3,4-3-1,2506.0
2025-09-27,3,4-3-2,1994.0
2025-09-27,3,4-3-5,2343.0
2025-09-27,3,4-3-6,1443.0
2025-09-27,3,4-5-1,2455.0
2025-09-27,3,4-5-2,2713.0
2025-09-27,3,4-5-3,3194.0
2025-09-27,3,4-5-6,1919.0
2025-09-27,3,4-6-1,859.3
2025-09-27,3,4-6-2,927.8
2025-09-27,3,4-6-3,1455.0
2025-09-27,3,4-6-5,1367.0
2025-09-27,3,5-1-2,299.5
2025-09-27,3,5-1-3,997.0
2025-09-27,3,5-1-4,1257.0
2025-09-27,3,5-1-6,163.2
2025-09-27,3,5-2-1,389.7
2025-09-27,3,5-2-3,1227.0
2025-09-27,3,5-2-4,1562.0
2025-09-27,3,5-2-6,283.0
2025-09-27,3,5-3-1,1850.0
2025-09-27,3,5-3-2,1961.0
2025-09-27,3,5-3-4,2819.0
2025-09-27,3,5-3-6,1438.0
2025-09-27,3,5-4-1,2228.0
2025-09-27,3,5-4-2,2578.0
2025-09-27,3,5-4-3,3166.0
2025-09-27,3,5-4-6,1702.0
2025-09-27,3,5-6-1,145.6
2025-09-27,3,5-6-2,199.8
2025-09-27,3,5-6-3,662.2
2025-09-27,3,5-6-4,738.1
2025-09-27,3,6-1-2,5.3
2025-09-27,3,6-1-3,25.0
2025-09-27,3,6-1-4,32.1
2025-09-27,3,6-1-5,10.1
2025-09-27,3,6-2-1,10.9
2025-09-27,3,6-2-3,52.5
2025-09-27,3,6-2-4,65.9
2025-09-27,3,6-2-5,20.4
2025-09-27,3,6-3-1,77.4
2025-09-27,3,6-3-2,102.6
2025-09-27,3,6-3-4,140.7
2025-09-27,3,6-3-5,110.2
2025-09-27,3,6-4-1,122.5
2025-09-27,3,6-4-2,145.0
2025-09-27,3,6-4-3,203.3
2025-09-27,3,6-4-5,155.8
2025-09-27,3,6-5-1,31.9
2025-09-27,3,6-5-2,37.6
2025-09-27,3,6-5-3,130.6
2025-09-27,3,6-5-4,139.4
2025-09-27,4,1-2-3,10.3
2025-09-27,4,1-2-4,39.9
2025-09-27,4,1-2-5,8.0
2025-09-27,4,1-2-6,16.8
2025-09-27,4,1-3-2,23.4
2025-09-27,4,1-3-4,101.6
2025-09-27,4,1-3-5,29.9
2025-09-27,4,1-3-6,64.2
2025-09-27,4,1-4-2,132.4
2025-09-27,4,1-4-3,232.4
2025-09-27,4,1-4-5,162.7
2025-09-27,4,1-4-6,249.8
2025-09-27,4,1-5-2,18.9
2025-09-27,4,1-5-3,40.3
2025-09-27,4,1-5-4,117.5
2025-09-27,4,1-5-6,37.5
2025-09-27,4,1-6-2,64.2
2025-09-27,4,1-6-3,157.2
2025-09-27,4,1-6-4,313.7
2025-09-27,4,1-6-5,76.9
2025-09-27,4,2-1-3,16.9
2025-09-27,4,2-1-4,61.3
2025-09-27,4,2-1-5,10.5
2025-09-27,4,2-1-6,27.3
2025-09-27,4,2-3-1,49.7
2025-09-27,4,2-3-4,132.9
2025-09-27,4,2-3-5,36.5
2025-09-27,4,2-3-6,80.3
2025-09-27,4,2-4-1,193.8
2025-09-27,4,2-4-3,241.9
2025-09-27,4,2-4-5,132.2
2025-09-27,4,2-4-6,247.3
2025-09-27,4,2-5-1,22.1
2025-09-27,4,2-5-3,33.5
2025-09-27,4,2-5-4,87.5
2025-09-27,4,2-5-6,32.2
2025-09-27,4,2-6-1,93.1
2025-09-27,4,2-6-3,156.5
2025-09-27,4,2-6-4,313.4
2025-09-27,4,2-6-5,80.2
2025-09-27,4,3-1-2,89.0
2025-09-27,4,3-1-4,376.5
2025-09-27,4,3-1-5,123.1
2025-09-27,4,3-1-6,243.1
2025-09-27,4,3-2-1,93.0
2025-09-27,4,3-2-4,183.4
2025-09-27,4,3-2-5,75.4
2025-09-27,4,3-2-6,162.7
2025-09-27,4,3-4-1,568.7
2025-09-27,4,3-4-2,285.2
2025-09-27,4,3-4-5,453.0
2025-09-27,4,3-4-6,784.5
2025-09-27,4,3-5-1,154.2
2025-09-27,4,3-5-2,95.9
2025-09-27,4,3-5-4,409.9
2025-09-27,4,3-5-6,207.7
2025-09-27,4,3-6-1,550.3
2025-09-27,4,3-6-2,398.1
2025-09-27,4,3-6-4,1140.0
2025-09-27,4,3-6-5,441.8
2025-09-27,4,4-1-2,579.3
2025-09-27,4,4-1-3,957.1
2025-09-27,4,4-1-5,741.0
2025-09-27,4,4-1-6,1191.0
2025-09-27,4,4-2-1,597.8
2025-09-27,4,4-2-3,744.0
2025-09-27,4,4-2-5,516.2
2025-09-27,4,4-2-6,773.2
2025-09-27,4,4-3-1,1243.0
2025-09-27,4,4-3-2,886.8
2025-09-27,4,4-3-5,1033.0
2025-09-27,4,4-3-6,1308.0
2025-09-27,4,4-5-1,858.3
2025-09-27,4,4-5-2,585.6
2025-09-27,4,4-5-3,972.0
2025-09-27,4,4-5-6,786.2
2025-09-27,4,4-6-1,1834.0
2025-09-27,4,4-6-2,1235.0
2025-09-27,4,4-6-3,1620.0
2025-09-27,4,4-6-5,1255.0
